PopulationSize,MigrationRate,Fitness
49,0.6500,2.853477e+00
49,0.7000,3.432551e+00
49,0.7500,3.152993e+00
49,0.8000,3.248659e+00
49,0.8500,2.864131e+00
49,0.9000,3.440838e+00
49,0.9500,3.480496e+00
50,0.0000,3.205415e+00
50,0.0500,2.873019e+00
50,0.1000,3.099685e+00
50,0.1500,2.971898e+00
50,0.2000,inf
50,0.2500,2.919783e+00
50,0.3000,2.964732e+00
50,0.3500,2.958795e+00
50,0.4000,3.291067e+00
50,0.4500,3.106854e+00
50,0.5000,3.382849e+00
50,0.5500,2.998575e+00
50,0.6000,3.216128e+00
50,0.6500,inf
50,0.7000,inf
50,0.7500,3.272829e+00
50,0.8000,3.625001e+00
50,0.8500,3.048261e+00
50,0.9000,3.120222e+00
50,0.9500,inf
51,0.0000,3.020075e+00
51,0.0500,3.072640e+00
51,0.1000,3.120029e+00
51,0.1500,3.127911e+00
51,0.2000,3.429409e+00
51,0.2500,3.504758e+00
51,0.3000,3.158017e+00
51,0.3500,2.891742e+00
51,0.4000,3.082432e+00
51,0.4500,3.506855e+00
51,0.5000,3.302263e+00
51,0.5500,2.872331e+00
51,0.6000,3.368310e+00
51,0.6500,3.476435e+00
51,0.7000,3.535030e+00
51,0.7500,3.067492e+00
51,0.8000,3.159958e+00
51,0.8500,2.996987e+00
51,0.9000,2.984831e+00
51,0.9500,3.115976e+00
52,0.0000,3.197179e+00
52,0.0500,3.232093e+00
52,0.1000,3.169551e+00
52,0.1500,3.922382e+00
52,0.2000,3.277004e+00
52,0.2500,3.670006e+00
52,0.3000,3.331027e+00
52,0.3500,inf
52,0.4000,3.289500e+00
52,0.4500,3.147863e+00
52,0.5000,3.076778e+00
52,0.5500,3.292845e+00
52,0.6000,3.164328e+00
52,0.6500,3.374987e+00
52,0.7000,3.111081e+00
52,0.7500,2.972199e+00
52,0.8000,3.399785e+00
52,0.8500,3.217678e+00
52,0.9000,3.444921e+00
52,0.9500,3.255637e+00
53,0.0000,3.131948e+00
53,0.0500,3.495525e+00
53,0.1000,3.363994e+00
53,0.1500,3.627403e+00
53,0.2000,3.074043e+00
53,0.2500,3.621831e+00
53,0.3000,3.075159e+00
53,0.3500,3.505392e+00
53,0.4000,2.878763e+00
53,0.4500,3.541985e+00
53,0.5000,3.022567e+00
53,0.5500,3.021141e+00
53,0.6000,3.283952e+00
53,0.6500,3.193155e+00
53,0.7000,3.187759e+00
53,0.7500,3.563254e+00
53,0.8000,3.245908e+00
53,0.8500,3.770262e+00
53,0.9000,2.921814e+00
53,0.9500,3.164777e+00
54,0.0000,inf
54,0.0500,2.930374e+00
54,0.1000,3.066892e+00
54,0.1500,3.220687e+00
54,0.2000,inf
54,0.2500,3.137718e+00
54,0.3000,2.947250e+00
54,0.3500,3.568836e+00
54,0.4000,3.589795e+00
54,0.4500,3.597512e+00
54,0.5000,3.368015e+00
54,0.5500,3.654717e+00
54,0.6000,3.762286e+00
54,0.6500,inf
54,0.7000,inf
54,0.7500,inf
54,0.8000,inf
54,0.8500,3.089108e+00
54,0.9000,3.091347e+00
54,0.9500,3.661673e+00
55,0.0000,3.300186e+00
55,0.0500,2.845670e+00
55,0.1000,2.958028e+00
55,0.1500,3.004991e+00
55,0.2000,3.270015e+00
55,0.2500,3.360249e+00
55,0.3000,3.293416e+00
55,0.3500,2.999454e+00
55,0.4000,3.136740e+00
55,0.4500,2.975833e+00
55,0.5000,3.333373e+00
55,0.5500,3.147281e+00
55,0.6000,3.479319e+00
55,0.6500,2.912053e+00
55,0.7000,inf
55,0.7500,inf
55,0.8000,inf
55,0.8500,3.114645e+00
55,0.9000,3.499842e+00
55,0.9500,2.980382e+00
56,0.0000,3.024926e+00
56,0.0500,3.411773e+00
56,0.1000,2.934001e+00
56,0.1500,3.031306e+00
56,0.2000,3.465703e+00
56,0.2500,inf
56,0.3000,inf
56,0.3500,inf
56,0.4000,3.331662e+00
56,0.4500,3.061288e+00
56,0.5000,3.163846e+00
56,0.5500,3.064096e+00
56,0.6000,2.882101e+00
56,0.6500,3.069706e+00
56,0.7000,3.363613e+00
56,0.7500,inf
56,0.8000,3.057197e+00
56,0.8500,3.408564e+00
56,0.9000,3.442720e+00
56,0.9500,3.230356e+00
57,0.0000,3.272408e+00
57,0.0500,3.436896e+00
57,0.1000,3.186093e+00
57,0.1500,inf
57,0.2000,3.216949e+00
57,0.2500,2.920500e+00
57,0.3000,inf
57,0.3500,inf
57,0.4000,inf
57,0.4500,inf
57,0.5000,inf
57,0.5500,inf
57,0.6000,inf
57,0.6500,3.052497e+00
57,0.7000,3.146533e+00
57,0.7500,3.134941e+00
57,0.8000,inf
57,0.8500,3.289456e+00
57,0.9000,3.509373e+00
57,0.9500,3.006031e+00
58,0.0000,3.116218e+00
58,0.0500,3.220815e+00
58,0.1000,3.061562e+00
58,0.1500,3.013447e+00
58,0.2000,3.124063e+00
58,0.2500,3.605883e+00
58,0.3000,2.994807e+00
58,0.3500,3.447287e+00
58,0.4000,3.090572e+00
58,0.4500,2.998621e+00
58,0.5000,3.186273e+00
58,0.5500,3.073172e+00
58,0.6000,2.973390e+00
58,0.6500,3.067773e+00
58,0.7000,3.428235e+00
58,0.7500,inf
58,0.8000,inf
58,0.8500,inf
58,0.9000,3.176206e+00
58,0.9500,3.481344e+00
59,0.0000,inf
59,0.0500,3.399085e+00
59,0.1000,2.939570e+00
59,0.1500,3.142401e+00
59,0.2000,3.317243e+00
59,0.2500,3.219565e+00
59,0.3000,3.459633e+00
59,0.3500,3.231981e+00
59,0.4000,3.229386e+00
59,0.4500,3.349839e+00
59,0.5000,3.015864e+00
59,0.5500,2.964493e+00
59,0.6000,inf
59,0.6500,inf
59,0.7000,inf
59,0.7500,3.043832e+00
59,0.8000,3.420270e+00
59,0.8500,3.206388e+00
59,0.9000,3.550114e+00
59,0.9500,3.526257e+00
60,0.0000,3.699436e+00
60,0.0500,3.231420e+00
60,0.1000,3.016560e+00
60,0.1500,3.276155e+00
60,0.2000,2.993586e+00
60,0.2500,3.087393e+00
60,0.3000,3.138171e+00
60,0.3500,2.963096e+00
60,0.4000,2.994848e+00
60,0.4500,inf
60,0.5000,3.201555e+00
60,0.5500,3.287635e+00
60,0.6000,3.803996e+00
60,0.6500,3.315123e+00
60,0.7000,3.004645e+00
60,0.7500,3.059096e+00
60,0.8000,2.965274e+00
60,0.8500,3.181186e+00
60,0.9000,3.341015e+00
60,0.9500,3.130600e+00
61,0.0000,2.943886e+00
61,0.0500,3.283693e+00
61,0.1000,3.263043e+00
61,0.1500,3.092451e+00
61,0.2000,3.123070e+00
61,0.2500,3.048952e+00
61,0.3000,3.254688e+00
61,0.3500,3.037335e+00
61,0.4000,2.964073e+00
61,0.4500,3.705655e+00
61,0.5000,inf
61,0.5500,3.172612e+00
61,0.6000,3.346547e+00
61,0.6500,3.373979e+00
61,0.7000,3.022888e+00
61,0.7500,3.081719e+00
61,0.8000,3.354802e+00
61,0.8500,3.460393e+00
61,0.9000,3.098445e+00
61,0.9500,2.871185e+00
62,0.0000,3.395518e+00
62,0.0500,2.849055e+00
62,0.1000,3.195625e+00
62,0.1500,3.089778e+00
62,0.2000,3.523737e+00
62,0.2500,3.155471e+00
62,0.3000,3.218663e+00
62,0.3500,2.939600e+00
62,0.4000,inf
62,0.4500,3.399254e+00
62,0.5000,2.926686e+00
62,0.5500,3.143341e+00
62,0.6000,2.996450e+00
62,0.6500,3.300887e+00
62,0.7000,2.971482e+00
62,0.7500,3.145155e+00
62,0.8000,3.193010e+00
62,0.8500,3.019783e+00
62,0.9000,3.220414e+00
62,0.9500,3.153055e+00
63,0.0000,3.424922e+00
63,0.0500,3.010828e+00
63,0.1000,3.300580e+00
63,0.1500,2.908962e+00
63,0.2000,3.105259e+00
63,0.2500,2.995534e+00
63,0.3000,3.086709e+00
63,0.3500,2.902510e+00
63,0.4000,2.970250e+00
63,0.4500,3.002488e+00
63,0.5000,3.174054e+00
63,0.5500,3.348027e+00
63,0.6000,3.042813e+00
63,0.6500,3.460268e+00
63,0.7000,3.049086e+00
63,0.7500,3.728714e+00
63,0.8000,3.474277e+00
63,0.8500,3.256937e+00
63,0.9000,3.081185e+00
63,0.9500,3.237002e+00
64,0.0000,inf
64,0.0500,inf
64,0.1000,inf
64,0.1500,2.973933e+00
64,0.2000,inf
64,0.2500,3.636845e+00
64,0.3000,3.218603e+00
64,0.3500,3.107014e+00
64,0.4000,3.177290e+00
64,0.4500,3.223929e+00
64,0.5000,3.308335e+00
64,0.5500,3.384764e+00
64,0.6000,3.090958e+00
64,0.6500,inf
64,0.7000,inf
64,0.7500,inf
64,0.8000,inf
64,0.8500,inf
64,0.9000,inf
64,0.9500,3.027486e+00
65,0.0000,3.003160e+00
65,0.0500,3.081484e+00
65,0.1000,inf
65,0.1500,3.444209e+00
65,0.2000,3.159508e+00
65,0.2500,3.227469e+00
65,0.3000,3.025832e+00
65,0.3500,inf
65,0.4000,inf
65,0.4500,2.970298e+00
65,0.5000,3.161969e+00
65,0.5500,2.941593e+00
65,0.6000,inf
65,0.6500,3.178025e+00
65,0.7000,3.032389e+00
65,0.7500,3.254515e+00
65,0.8000,inf
65,0.8500,3.182298e+00
65,0.9000,3.202696e+00
65,0.9500,3.548950e+00
66,0.0000,3.011300e+00
66,0.0500,inf
66,0.1000,3.113355e+00
66,0.1500,3.313590e+00
66,0.2000,3.446423e+00
66,0.2500,3.134138e+00
66,0.3000,3.094219e+00
66,0.3500,2.983042e+00
66,0.4000,3.260321e+00
66,0.4500,3.078966e+00
66,0.5000,2.973768e+00
66,0.5500,2.950410e+00
66,0.6000,2.964958e+00
66,0.6500,3.051619e+00
66,0.7000,3.486895e+00
66,0.7500,3.143793e+00
66,0.8000,2.966376e+00
66,0.8500,2.862406e+00
66,0.9000,3.022080e+00
66,0.9500,3.197547e+00
67,0.0000,3.197558e+00
67,0.0500,3.069084e+00
67,0.1000,3.137986e+00
67,0.1500,inf
67,0.2000,inf
67,0.2500,3.064857e+00
67,0.3000,3.192425e+00
67,0.3500,3.446212e+00
67,0.4000,3.067764e+00
67,0.4500,3.010031e+00
67,0.5000,3.235814e+00
67,0.5500,3.113906e+00
67,0.6000,3.159611e+00
67,0.6500,3.128240e+00
67,0.7000,3.168847e+00
67,0.7500,3.118367e+00
67,0.8000,2.963281e+00
67,0.8500,3.037868e+00
67,0.9000,2.919715e+00
67,0.9500,3.393777e+00
68,0.0000,3.243262e+00
68,0.0500,3.094809e+00
68,0.1000,3.545893e+00
68,0.1500,2.838969e+00
68,0.2000,3.240389e+00
68,0.2500,3.311217e+00
68,0.3000,2.853855e+00
68,0.3500,3.061947e+00
68,0.4000,3.115260e+00
68,0.4500,3.237123e+00
68,0.5000,3.578007e+00
68,0.5500,3.046013e+00
68,0.6000,3.124228e+00
68,0.6500,3.275729e+00
68,0.7000,3.196581e+00
68,0.7500,3.083131e+00
68,0.8000,3.164557e+00
68,0.8500,3.680163e+00
68,0.9000,3.225591e+00
68,0.9500,2.896946e+00
69,0.0000,3.165077e+00
69,0.0500,3.533729e+00
69,0.1000,3.304654e+00
69,0.1500,3.306530e+00
69,0.2000,3.176476e+00
69,0.2500,3.550018e+00
69,0.3000,3.283705e+00
69,0.3500,3.038288e+00
69,0.4000,3.073036e+00
69,0.4500,3.270835e+00
69,0.5000,3.020607e+00
69,0.5500,2.906967e+00
69,0.6000,3.218208e+00
69,0.6500,3.245737e+00
69,0.7000,3.230048e+00
69,0.7500,inf
69,0.8000,2.879193e+00
69,0.8500,2.932042e+00
69,0.9000,3.160080e+00
69,0.9500,3.389432e+00
70,0.0000,2.962339e+00
70,0.0500,3.060245e+00
70,0.1000,3.131033e+00
70,0.1500,3.215917e+00
70,0.2000,3.323211e+00
70,0.2500,3.196851e+00
70,0.3000,2.941364e+00
70,0.3500,2.875336e+00
70,0.4000,3.292551e+00
70,0.4500,inf
70,0.5000,inf
70,0.5500,3.255296e+00
70,0.6000,3.024747e+00
70,0.6500,3.350300e+00
70,0.7000,3.124279e+00
70,0.7500,3.016361e+00
70,0.8000,2.860733e+00
70,0.8500,3.068541e+00
70,0.9000,3.062909e+00
70,0.9500,3.305771e+00
71,0.0000,3.015705e+00
71,0.0500,2.867989e+00
71,0.1000,3.147006e+00
71,0.1500,3.204248e+00
71,0.2000,3.287262e+00
71,0.2500,3.159788e+00
71,0.3000,inf
71,0.3500,inf
71,0.4000,2.971177e+00
71,0.4500,3.408934e+00
71,0.5000,3.059151e+00
71,0.5500,3.105343e+00
71,0.6000,3.068163e+00
71,0.6500,3.480707e+00
71,0.7000,inf
71,0.7500,inf
71,0.8000,3.120171e+00
71,0.8500,3.248009e+00
71,0.9000,2.885787e+00
71,0.9500,inf
72,0.0000,inf
72,0.0500,3.491576e+00
72,0.1000,3.187642e+00
72,0.1500,3.049950e+00
72,0.2000,3.137756e+00
72,0.2500,3.369153e+00
72,0.3000,3.038558e+00
72,0.3500,3.232031e+00
72,0.4000,3.092135e+00
72,0.4500,3.179392e+00
72,0.5000,3.444977e+00
72,0.5500,3.015177e+00
72,0.6000,2.994457e+00
72,0.6500,3.084860e+00
72,0.7000,3.158709e+00
72,0.7500,2.982968e+00
72,0.8000,2.950404e+00
72,0.8500,3.266489e+00
72,0.9000,3.334012e+00
72,0.9500,3.275704e+00
73,0.0000,2.872917e+00
73,0.0500,3.176120e+00
73,0.1000,2.978436e+00
73,0.1500,3.041151e+00
73,0.2000,3.193399e+00
73,0.2500,3.299453e+00
73,0.3000,2.991930e+00
73,0.3500,3.345096e+00
73,0.4000,3.142692e+00
73,0.4500,3.271381e+00
73,0.5000,2.951187e+00
73,0.5500,2.997311e+00
73,0.6000,3.569542e+00
73,0.6500,3.185348e+00
73,0.7000,3.091629e+00
73,0.7500,inf
73,0.8000,3.010947e+00
73,0.8500,3.079917e+00
73,0.9000,3.132008e+00
73,0.9500,3.060185e+00
74,0.0000,3.312888e+00
74,0.0500,3.124298e+00
74,0.1000,3.229901e+00
74,0.1500,3.108380e+00
74,0.2000,2.941696e+00
74,0.2500,3.153169e+00
74,0.3000,3.205538e+00
74,0.3500,2.843960e+00
74,0.4000,3.348680e+00
74,0.4500,2.942361e+00
74,0.5000,3.162475e+00
74,0.5500,3.266328e+00
74,0.6000,3.102856e+00
74,0.6500,3.018423e+00
74,0.7000,3.548945e+00
74,0.7500,3.428548e+00
74,0.8000,3.197171e+00
74,0.8500,3.017923e+00
74,0.9000,3.265628e+00
74,0.9500,2.901617e+00
75,0.0000,2.996991e+00
75,0.0500,3.403476e+00
75,0.1000,3.252499e+00
75,0.1500,3.202210e+00
75,0.2000,3.081323e+00
75,0.2500,3.148640e+00
75,0.3000,3.013381e+00
75,0.3500,3.007234e+00
75,0.4000,3.001538e+00
75,0.4500,3.069452e+00
75,0.5000,2.838143e+00
75,0.5500,3.403005e+00
75,0.6000,3.150743e+00
75,0.6500,2.907407e+00
75,0.7000,3.428451e+00
75,0.7500,3.202752e+00
75,0.8000,3.410759e+00
75,0.8500,3.870338e+00
75,0.9000,2.939822e+00
75,0.9500,3.107670e+00
76,0.0000,3.162440e+00
76,0.0500,3.067903e+00
76,0.1000,3.025702e+00
76,0.1500,3.367746e+00
76,0.2000,3.516508e+00
76,0.2500,3.263547e+00
76,0.3000,3.076560e+00
76,0.3500,3.171327e+00
76,0.4000,3.744805e+00
76,0.4500,3.539449e+00
76,0.5000,3.216441e+00
76,0.5500,2.903085e+00
76,0.6000,3.040542e+00
76,0.6500,3.057251e+00
76,0.7000,3.376622e+00
76,0.7500,3.159787e+00
76,0.8000,3.472091e+00
76,0.8500,3.023588e+00
76,0.9000,3.137147e+00
76,0.9500,3.590966e+00
77,0.0000,3.134182e+00
77,0.0500,3.324769e+00
77,0.1000,2.956867e+00
77,0.1500,3.113778e+00
77,0.2000,3.229266e+00
77,0.2500,inf
77,0.3000,inf
77,0.3500,inf
77,0.4000,3.258677e+00
77,0.4500,2.962281e+00
77,0.5000,3.243041e+00
77,0.5500,3.276822e+00
77,0.6000,3.038031e+00
77,0.6500,3.407053e+00
77,0.7000,3.087595e+00
77,0.7500,3.168074e+00
77,0.8000,3.109779e+00
77,0.8500,2.887517e+00
77,0.9000,3.035154e+00
77,0.9500,3.114196e+00
78,0.0000,3.167015e+00
78,0.0500,3.250954e+00
78,0.1000,3.120974e+00
78,0.1500,2.967815e+00
78,0.2000,3.674777e+00
78,0.2500,3.160800e+00
78,0.3000,3.284598e+00
78,0.3500,3.206519e+00
78,0.4000,2.890554e+00
78,0.4500,3.301297e+00
78,0.5000,3.331548e+00
78,0.5500,2.908653e+00
78,0.6000,3.026681e+00
78,0.6500,3.286583e+00
78,0.7000,2.997830e+00
78,0.7500,3.128069e+00
78,0.8000,2.977207e+00
78,0.8500,3.393450e+00
78,0.9000,3.300216e+00
78,0.9500,3.317873e+00
79,0.0000,3.338242e+00
79,0.0500,3.079132e+00
79,0.1000,2.933676e+00
79,0.1500,3.178486e+00
79,0.2000,3.251593e+00
79,0.2500,3.366079e+00
79,0.3000,3.428165e+00
79,0.3500,3.083367e+00
79,0.4000,inf
79,0.4500,3.154784e+00
79,0.5000,3.016749e+00
79,0.5500,2.946292e+00
79,0.6000,2.921164e+00
79,0.6500,2.894553e+00
79,0.7000,inf
79,0.7500,inf
79,0.8000,3.192055e+00
79,0.8500,3.022631e+00
79,0.9000,inf
79,0.9500,inf
80,0.0000,2.917915e+00
80,0.0500,inf
80,0.1000,inf
80,0.1500,inf
80,0.2000,inf
80,0.2500,3.179095e+00
80,0.3000,3.465747e+00
80,0.3500,3.090992e+00
80,0.4000,inf
80,0.4500,inf
80,0.5000,3.015193e+00
80,0.5500,inf
80,0.6000,3.561287e+00
80,0.6500,3.763618e+00
80,0.7000,inf
80,0.7500,inf
80,0.8000,inf
80,0.8500,3.051135e+00
80,0.9000,3.083275e+00
80,0.9500,2.901554e+00
81,0.0000,inf
81,0.0500,inf
81,0.1000,inf
81,0.1500,inf
81,0.2000,inf
81,0.2500,inf
81,0.3000,inf
81,0.3500,inf
81,0.4000,3.143123e+00
81,0.4500,3.095484e+00
81,0.5000,3.090499e+00
81,0.5500,2.948281e+00
81,0.6000,inf
81,0.6500,2.891174e+00
81,0.7000,3.089432e+00
81,0.7500,2.894448e+00
81,0.8000,inf
81,0.8500,inf
81,0.9000,3.489173e+00
81,0.9500,3.254881e+00
82,0.0000,inf
82,0.0500,inf
82,0.1000,inf
82,0.1500,inf
82,0.2000,3.027104e+00
82,0.2500,3.136763e+00
82,0.3000,inf
82,0.3500,2.853503e+00
82,0.4000,inf
82,0.4500,3.106567e+00
82,0.5000,3.327771e+00
82,0.5500,inf
82,0.6000,3.203162e+00
82,0.6500,2.879073e+00
82,0.7000,3.109027e+00
82,0.7500,2.997478e+00
82,0.8000,2.877877e+00
82,0.8500,3.062040e+00
82,0.9000,3.160768e+00
82,0.9500,3.149621e+00
83,0.0000,3.056273e+00
83,0.0500,3.070020e+00
83,0.1000,3.228712e+00
83,0.1500,3.210942e+00
83,0.2000,inf
83,0.2500,2.878438e+00
83,0.3000,3.124500e+00
83,0.3500,3.332548e+00
83,0.4000,2.845429e+00
83,0.4500,2.959285e+00
83,0.5000,3.333772e+00
83,0.5500,inf
83,0.6000,3.100019e+00
83,0.6500,3.252414e+00
83,0.7000,2.987304e+00
83,0.7500,3.377572e+00
83,0.8000,3.118794e+00
83,0.8500,3.278112e+00
83,0.9000,2.956745e+00
83,0.9500,3.113341e+00
84,0.0000,3.297070e+00
84,0.0500,3.183397e+00
84,0.1000,2.930608e+00
84,0.1500,2.966885e+00
84,0.2000,3.178516e+00
84,0.2500,3.142911e+00
84,0.3000,3.071091e+00
84,0.3500,3.182696e+00
84,0.4000,2.939413e+00
84,0.4500,3.235912e+00
84,0.5000,3.706484e+00
84,0.5500,3.002335e+00
84,0.6000,2.967244e+00
84,0.6500,3.034291e+00
84,0.7000,2.940810e+00
84,0.7500,3.140598e+00
84,0.8000,3.425459e+00
84,0.8500,3.186632e+00
84,0.9000,3.255972e+00
84,0.9500,3.241963e+00
85,0.0000,inf
85,0.0500,3.165565e+00
85,0.1000,3.124443e+00
85,0.1500,3.234867e+00
85,0.2000,3.051828e+00
85,0.2500,3.231035e+00
85,0.3000,3.001674e+00
85,0.3500,3.038344e+00
85,0.4000,3.210483e+00
85,0.4500,2.914492e+00
85,0.5000,3.250009e+00
85,0.5500,3.274223e+00
85,0.6000,3.039313e+00
85,0.6500,2.871922e+00
85,0.7000,inf
85,0.7500,inf
85,0.8000,3.087058e+00
85,0.8500,3.223012e+00
85,0.9000,3.006070e+00
85,0.9500,3.067262e+00
86,0.0000,3.045445e+00
86,0.0500,2.966523e+00
86,0.1000,3.119900e+00
86,0.1500,3.090797e+00
86,0.2000,3.454546e+00
86,0.2500,3.187793e+00
86,0.3000,inf
86,0.3500,inf
86,0.4000,inf
86,0.4500,3.014201e+00
86,0.5000,3.054356e+00
86,0.5500,3.028010e+00
86,0.6000,3.213507e+00
86,0.6500,3.273868e+00
86,0.7000,2.874181e+00
86,0.7500,3.084904e+00
86,0.8000,3.172418e+00
86,0.8500,3.251518e+00
86,0.9000,3.220086e+00
86,0.9500,2.996202e+00
87,0.0000,3.065743e+00
87,0.0500,inf
87,0.1000,3.009040e+00
87,0.1500,3.432717e+00
87,0.2000,inf
87,0.2500,3.199495e+00
87,0.3000,3.050182e+00
87,0.3500,2.961288e+00
87,0.4000,3.268454e+00
87,0.4500,3.451423e+00
87,0.5000,3.047705e+00
87,0.5500,2.953524e+00
87,0.6000,3.151388e+00
87,0.6500,3.182785e+00
87,0.7000,3.101886e+00
87,0.7500,3.433593e+00
87,0.8000,3.315106e+00
87,0.8500,3.047077e+00
87,0.9000,inf
87,0.9500,3.002185e+00
88,0.0000,3.083169e+00
88,0.0500,3.353867e+00
88,0.1000,2.962133e+00
88,0.1500,3.246898e+00
88,0.2000,3.193249e+00
88,0.2500,2.952615e+00
88,0.3000,2.923635e+00
88,0.3500,3.276190e+00
88,0.4000,3.162668e+00
88,0.4500,3.244281e+00
88,0.5000,3.221841e+00
88,0.5500,2.900269e+00
88,0.6000,3.152480e+00
88,0.6500,3.352803e+00
88,0.7000,3.051053e+00
88,0.7500,3.023319e+00
88,0.8000,2.973601e+00
88,0.8500,3.109817e+00
88,0.9000,2.915052e+00
88,0.9500,3.065641e+00
89,0.0000,3.335622e+00
89,0.0500,3.459490e+00
89,0.1000,3.123506e+00
89,0.1500,3.283905e+00
89,0.2000,3.211918e+00
89,0.2500,3.107747e+00
89,0.3000,3.069042e+00
89,0.3500,3.130200e+00
89,0.4000,3.350637e+00
89,0.4500,3.464628e+00
89,0.5000,3.080494e+00
89,0.5500,3.154487e+00
89,0.6000,3.253957e+00
89,0.6500,3.313019e+00
89,0.7000,2.897681e+00
89,0.7500,3.036210e+00
89,0.8000,2.908218e+00
89,0.8500,3.163893e+00
89,0.9000,3.165196e+00
89,0.9500,3.174680e+00
90,0.0000,3.221985e+00
90,0.0500,3.045745e+00
90,0.1000,3.344680e+00
90,0.1500,3.297708e+00
90,0.2000,3.006695e+00
90,0.2500,2.888241e+00
90,0.3000,3.312811e+00
90,0.3500,3.048994e+00
90,0.4000,3.024506e+00
90,0.4500,2.831798e+00
90,0.5000,3.321888e+00
90,0.5500,2.907252e+00
90,0.6000,3.146682e+00
90,0.6500,3.023333e+00
90,0.7000,3.004419e+00
90,0.7500,3.166139e+00
90,0.8000,3.033511e+00
90,0.8500,2.918042e+00
90,0.9000,2.936658e+00
90,0.9500,3.057424e+00
91,0.0000,2.861956e+00
91,0.0500,3.264029e+00
91,0.1000,3.123113e+00
91,0.1500,3.049867e+00
91,0.2000,2.958790e+00
91,0.2500,3.056117e+00
91,0.3000,3.185975e+00
91,0.3500,3.029453e+00
91,0.4000,3.122707e+00
91,0.4500,3.304014e+00
91,0.5000,3.231482e+00
91,0.5500,3.043361e+00
91,0.6000,3.011307e+00
91,0.6500,3.306770e+00
91,0.7000,3.081524e+00
91,0.7500,3.312733e+00
91,0.8000,2.986508e+00
91,0.8500,3.454175e+00
91,0.9000,3.323886e+00
91,0.9500,2.989522e+00
92,0.0000,3.068170e+00
92,0.0500,3.297216e+00
92,0.1000,2.946016e+00
92,0.1500,2.909638e+00
92,0.2000,3.173218e+00
92,0.2500,3.522332e+00
92,0.3000,3.494282e+00
92,0.3500,3.468145e+00
92,0.4000,2.926010e+00
92,0.4500,3.208751e+00
92,0.5000,2.884550e+00
92,0.5500,3.534745e+00
92,0.6000,3.265435e+00
92,0.6500,2.874612e+00
92,0.7000,inf
92,0.7500,3.023754e+00
92,0.8000,3.129861e+00
92,0.8500,3.131508e+00
92,0.9000,2.990459e+00
92,0.9500,3.013866e+00
93,0.0000,3.312639e+00
93,0.0500,3.116846e+00
93,0.1000,2.895468e+00
93,0.1500,3.036025e+00
93,0.2000,2.997483e+00
93,0.2500,2.865102e+00
93,0.3000,3.081990e+00
93,0.3500,3.000694e+00
93,0.4000,3.497145e+00
93,0.4500,2.891541e+00
93,0.5000,3.174023e+00
93,0.5500,3.091507e+00
93,0.6000,3.076148e+00
93,0.6500,3.179739e+00
93,0.7000,3.045249e+00
93,0.7500,3.386348e+00
93,0.8000,2.987282e+00
93,0.8500,2.969618e+00
93,0.9000,2.998293e+00
93,0.9500,3.063466e+00
94,0.0000,3.043311e+00
94,0.0500,3.092011e+00
94,0.1000,3.027070e+00
94,0.1500,2.997242e+00
94,0.2000,3.050780e+00
94,0.2500,3.276665e+00
94,0.3000,3.172259e+00
94,0.3500,3.249885e+00
94,0.4000,2.856127e+00
94,0.4500,inf
94,0.5000,inf
94,0.5500,inf
94,0.6000,inf
94,0.6500,3.051805e+00
94,0.7000,3.151094e+00
94,0.7500,2.991015e+00
94,0.8000,2.979617e+00
94,0.8500,2.895407e+00
94,0.9000,2.933696e+00
94,0.9500,3.092527e+00
95,0.0000,3.004935e+00
95,0.0500,3.501327e+00
95,0.1000,3.164771e+00
95,0.1500,3.223770e+00
95,0.2000,2.967028e+00
95,0.2500,3.118784e+00
95,0.3000,2.956236e+00
95,0.3500,3.057118e+00
95,0.4000,3.217796e+00
95,0.4500,3.168266e+00
95,0.5000,3.171292e+00
95,0.5500,3.059828e+00
95,0.6000,inf
95,0.6500,2.975277e+00
95,0.7000,3.093211e+00
95,0.7500,inf
95,0.8000,inf
95,0.8500,3.118505e+00
95,0.9000,3.119744e+00
95,0.9500,3.608181e+00
96,0.0000,2.807254e+00
96,0.0500,3.098847e+00
96,0.1000,3.021302e+00
96,0.1500,3.222224e+00
96,0.2000,3.077960e+00
96,0.2500,inf
96,0.3000,inf
96,0.3500,3.062885e+00
96,0.4000,3.272462e+00
96,0.4500,3.118401e+00
96,0.5000,3.449853e+00
96,0.5500,2.934502e+00
96,0.6000,3.078944e+00
96,0.6500,2.877437e+00
96,0.7000,3.101145e+00
96,0.7500,inf
96,0.8000,3.050346e+00
96,0.8500,3.324201e+00
96,0.9000,2.991965e+00
96,0.9500,3.080795e+00
97,0.0000,3.085556e+00
97,0.0500,3.054766e+00
97,0.1000,2.929991e+00
97,0.1500,2.856622e+00
97,0.2000,3.142340e+00
97,0.2500,3.041268e+00
97,0.3000,3.278231e+00
97,0.3500,inf
97,0.4000,3.218527e+00
97,0.4500,inf
97,0.5000,3.151524e+00
97,0.5500,3.118094e+00
97,0.6000,3.084745e+00
97,0.6500,3.163597e+00
97,0.7000,2.985506e+00
97,0.7500,3.089875e+00
97,0.8000,3.257441e+00
97,0.8500,2.983720e+00
97,0.9000,3.239084e+00
97,0.9500,3.098892e+00
98,0.0000,2.905499e+00
98,0.0500,inf
98,0.1000,3.233588e+00
98,0.1500,3.130768e+00
98,0.2000,3.625869e+00
98,0.2500,2.923460e+00
98,0.3000,2.933254e+00
