# Incremental Trajectory Planning Results with Retry Mechanism
# Total Waypoints: 450
Point_Index,Status,Completion(%),Planning_Time(ms),Output_Points,Exec_Time(s),J0,J1,J2,J3,J4,J5,J6,J7
180,SUCCESS_CARTESIAN,100.000000,3.704374,3,0.214376,1.516697,1.920327,1.273657,1.974680,1.136227,1.380013,-1.317689,-2.031146
181,SUCCESS_CARTESIAN,100.000000,2.791217,3,0.218734,1.527886,1.919002,1.274265,1.974315,1.134560,1.380775,-1.317525,-2.032867
182,SUCCESS_CARTESIAN,100.000000,1.207525,3,0.218735,1.539075,1.917677,1.274874,1.973950,1.132893,1.381538,-1.317363,-2.034585
183,SUCCESS_CARTESIAN,100.000000,0.947998,3,0.218759,1.550275,1.916351,1.275483,1.973583,1.131229,1.382300,-1.317203,-2.036307
184,SUCCESS_CARTESIAN,100.000000,0.773587,3,0.218739,1.561465,1.915024,1.276093,1.973217,1.129566,1.383063,-1.317045,-2.038024
185,SUCCESS_CARTESIAN,100.000000,0.686721,3,0.218720,1.572648,1.913701,1.276709,1.972852,1.127875,1.383831,-1.316884,-2.039704
186,SUCCESS_CARTESIAN,100.000000,0.606233,3,0.214386,1.583733,1.912421,1.277382,1.972496,1.125842,1.384679,-1.316658,-2.040967
187,SUCCESS_CARTESIAN,100.000000,0.583643,3,0.217993,1.595052,1.911029,1.277918,1.972119,1.124584,1.385348,-1.316585,-2.043172
188,SUCCESS_CARTESIAN,100.000000,0.670958,3,0.214367,1.606129,1.909752,1.278593,1.971762,1.122553,1.386196,-1.316363,-2.044429
189,SUCCESS_CARTESIAN,100.000000,0.613715,3,0.218768,1.617333,1.908421,1.279197,1.971394,1.120897,1.386959,-1.316217,-2.046144
190,SUCCESS_CARTESIAN,100.000000,0.594600,3,0.217367,1.628577,1.907066,1.279775,1.971022,1.119401,1.387684,-1.316103,-2.048047
191,SUCCESS_CARTESIAN,100.000000,0.637070,3,0.214741,1.639715,1.905755,1.280417,1.970660,1.117561,1.388488,-1.315924,-2.049530
192,SUCCESS_CARTESIAN,100.000000,0.603780,3,0.214762,1.650862,1.904439,1.281049,1.970297,1.115750,1.389286,-1.315753,-2.051045
193,SUCCESS_CARTESIAN,100.000000,0.551987,3,0.212248,1.662127,1.903078,1.281620,1.969923,1.114286,1.390005,-1.315651,-2.052983
194,SUCCESS_CARTESIAN,100.000000,0.536483,3,0.218716,1.673307,1.901751,1.282237,1.969556,1.112580,1.390780,-1.315505,-2.054619
195,SUCCESS_CARTESIAN,100.000000,0.569352,3,0.214661,1.684408,1.900449,1.282899,1.969198,1.110616,1.391614,-1.315310,-2.055939
196,SUCCESS_CARTESIAN,100.000000,0.585360,3,0.215937,1.695733,1.899060,1.283435,1.968818,1.109342,1.392289,-1.315250,-2.058101
197,SUCCESS_CARTESIAN,100.000000,0.562126,3,0.214344,1.706800,1.897782,1.284117,1.968460,1.107267,1.393150,-1.315039,-2.059279
198,SUCCESS_CARTESIAN,100.000000,0.504046,3,0.218800,1.718019,1.896426,1.284708,1.968090,1.105680,1.393897,-1.314922,-2.061051
199,SUCCESS_CARTESIAN,100.000000,0.504706,3,0.217408,1.729279,1.895064,1.285282,1.967716,1.104195,1.394622,-1.314827,-2.062946
200,SUCCESS_CARTESIAN,100.000000,0.444125,3,0.214756,1.740423,1.893744,1.285921,1.967351,1.102368,1.395426,-1.314669,-2.064418
201,SUCCESS_CARTESIAN,100.000000,0.432631,3,0.214768,1.751574,1.892424,1.286556,1.966987,1.100541,1.396230,-1.314514,-2.065891
202,SUCCESS_CARTESIAN,100.000000,0.429391,3,0.215454,1.762840,1.891051,1.287122,1.966611,1.099090,1.396946,-1.314430,-2.067817
203,SUCCESS_CARTESIAN,100.000000,0.426647,3,0.218789,1.774054,1.889699,1.287720,1.966241,1.097482,1.397699,-1.314319,-2.069547
204,SUCCESS_CARTESIAN,100.000000,0.421986,3,0.214367,1.785131,1.888415,1.288400,1.965881,1.095416,1.398561,-1.314126,-2.070719
205,SUCCESS_CARTESIAN,100.000000,0.444852,3,0.217273,1.796466,1.887005,1.288925,1.965500,1.094184,1.399226,-1.314087,-2.072904
206,SUCCESS_CARTESIAN,100.000000,0.425383,3,0.214398,1.807557,1.885706,1.289596,1.965139,1.092178,1.400073,-1.313909,-2.074142
207,SUCCESS_CARTESIAN,100.000000,0.465878,3,0.218787,1.818770,1.884359,1.290198,1.964768,1.090516,1.400840,-1.313796,-2.075800
208,SUCCESS_CARTESIAN,100.000000,0.431180,3,0.215049,1.830060,1.882977,1.290763,1.964391,1.089070,1.401557,-1.313724,-2.077721
209,SUCCESS_CARTESIAN,100.000000,0.430162,3,0.218705,1.841235,1.881642,1.291394,1.964024,1.087282,1.402353,-1.313591,-2.079222
210,SUCCESS_CARTESIAN,100.000000,0.438730,3,0.218676,1.852397,1.880314,1.292026,1.963657,1.085467,1.403156,-1.313456,-2.080684
211,SUCCESS_CARTESIAN,100.000000,0.427027,3,0.218067,1.863671,1.878938,1.292593,1.963279,1.083998,1.403879,-1.313386,-2.082565
212,SUCCESS_CARTESIAN,100.000000,0.423895,3,0.218700,1.874844,1.877600,1.293221,1.962912,1.082216,1.404674,-1.313260,-2.084061
213,SUCCESS_CARTESIAN,100.000000,0.434525,3,0.218785,1.886056,1.876243,1.293817,1.962539,1.080593,1.405432,-1.313165,-2.085746
214,SUCCESS_CARTESIAN,100.000000,0.436095,3,0.218768,1.897260,1.874889,1.294418,1.962167,1.078944,1.406196,-1.313067,-2.087394
215,SUCCESS_CARTESIAN,100.000000,0.549851,3,0.218703,1.908434,1.873544,1.295038,1.961799,1.077195,1.406983,-1.312953,-2.088920
216,SUCCESS_CARTESIAN,100.000000,0.656647,3,0.218014,1.919687,1.872167,1.295602,1.961421,1.075737,1.407703,-1.312893,-2.090791
217,SUCCESS_CARTESIAN,100.000000,0.726397,3,0.214745,1.930827,1.870837,1.296239,1.961054,1.073906,1.408510,-1.312768,-2.092208
218,SUCCESS_CARTESIAN,100.000000,0.758404,3,0.218793,1.942042,1.869467,1.296827,1.960681,1.072320,1.409258,-1.312689,-2.093920
219,SUCCESS_CARTESIAN,100.000000,0.685161,3,0.218754,1.953239,1.868104,1.297421,1.960308,1.070709,1.410013,-1.312606,-2.095594
220,SUCCESS_CARTESIAN,100.000000,0.669379,4,0.432791,1.996712,1.877490,1.297403,2.006670,1.077359,1.456020,-1.342567,-2.106953
221,SUCCESS_CARTESIAN,100.000000,0.649195,4,0.434808,2.039771,1.883117,1.298081,2.053024,1.083021,1.501431,-1.373219,-2.117517
222,SUCCESS_CARTESIAN,100.000000,0.659006,4,0.430396,2.082081,1.885107,1.299430,2.099417,1.087707,1.546216,-1.404565,-2.127242
223,SUCCESS_CARTESIAN,100.000000,0.632287,4,0.431713,2.123323,1.883607,1.301421,2.145893,1.091434,1.590355,-1.436601,-2.136076
224,SUCCESS_CARTESIAN,100.000000,0.643492,4,0.430978,2.163199,1.878795,1.304021,2.192496,1.094226,1.633829,-1.469316,-2.143962
225,SUCCESS_CARTESIAN,100.000000,0.598092,4,0.436213,2.201435,1.870871,1.307189,2.239269,1.096109,1.676631,-1.502686,-2.150840
226,SUCCESS_CARTESIAN,100.000000,0.550594,4,0.432152,2.237781,1.860060,1.310884,2.286258,1.097111,1.718761,-1.536678,-2.156647
227,SUCCESS_CARTESIAN,100.000000,0.936208,4,0.447155,2.272861,1.847011,1.314892,2.335862,1.098244,1.758133,-1.570000,-2.160558
228,SUCCESS_CARTESIAN,100.000000,2.109140,4,0.674603,2.330085,1.840125,1.314556,2.450951,1.126923,1.738795,-1.570000,-2.141200
229,SUCCESS_CARTESIAN,100.000000,2.141602,4,0.687885,2.386853,1.827236,1.314861,2.570337,1.154869,1.715219,-1.570000,-2.121222
230,SUCCESS_CARTESIAN,100.000000,2.044551,4,0.701670,2.442627,1.808620,1.315905,2.694910,1.180987,1.686606,-1.570000,-2.101540
231,SUCCESS_CARTESIAN,100.000000,2.089802,4,0.719422,2.496855,1.784836,1.317846,2.825370,1.203342,1.652331,-1.570000,-2.083937
232,SUCCESS_CARTESIAN,100.000000,2.098706,4,0.736166,2.549003,1.756824,1.320949,2.961763,1.218885,1.612362,-1.570000,-2.071260
233,SUCCESS_CARTESIAN,100.000000,2.004773,4,0.751675,2.598444,1.725791,1.325530,3.102111,1.223903,1.568607,-1.570000,-2.067059
234,SUCCESS_CARTESIAN,100.000000,0.756432,2,0.134494,2.598796,1.717405,1.327377,3.102107,1.220716,1.568614,-1.569993,-2.066640
235,SUCCESS_CARTESIAN,100.000000,0.672921,2,0.132906,2.599159,1.708725,1.329106,3.102104,1.218251,1.568619,-1.569989,-2.067059
236,SUCCESS_CARTESIAN,100.000000,0.650805,2,0.132627,2.599513,1.700311,1.330915,3.102100,1.215037,1.568625,-1.569983,-2.066617
237,SUCCESS_CARTESIAN,100.000000,0.629416,2,0.135162,2.599874,1.691709,1.332626,3.102097,1.212332,1.568630,-1.569978,-2.066760
238,SUCCESS_CARTESIAN,100.000000,0.695835,2,0.135139,2.600233,1.683129,1.334322,3.102093,1.209563,1.568635,-1.569974,-2.066828
239,SUCCESS_CARTESIAN,100.000000,0.746357,2,0.130214,2.600588,1.674685,1.336052,3.102090,1.206380,1.568641,-1.569968,-2.066424
240,SUCCESS_CARTESIAN,100.000000,0.665972,2,0.135075,2.600945,1.666167,1.337723,3.102086,1.203404,1.568647,-1.569963,-2.066256
241,SUCCESS_CARTESIAN,100.000000,0.803809,2,0.136522,2.601306,1.657557,1.339334,3.102083,1.200667,1.568653,-1.569958,-2.066363
242,SUCCESS_CARTESIAN,100.000000,0.761429,2,0.135098,2.601665,1.649015,1.340952,3.102079,1.197721,1.568658,-1.569953,-2.066230
243,SUCCESS_CARTESIAN,100.000000,0.694535,2,0.135078,2.602022,1.640493,1.342550,3.102076,1.194716,1.568664,-1.569948,-2.066030
244,SUCCESS_CARTESIAN,100.000000,0.645593,2,0.136563,2.602385,1.631845,1.344077,3.102072,1.192036,1.568670,-1.569944,-2.066204
245,SUCCESS_CARTESIAN,100.000000,0.567729,2,0.135086,2.602743,1.623315,1.345626,3.102069,1.189034,1.568676,-1.569939,-2.066006
246,SUCCESS_CARTESIAN,100.000000,0.514226,2,0.136559,2.603105,1.614669,1.347107,3.102065,1.186325,1.568681,-1.569934,-2.066146
247,SUCCESS_CARTESIAN,100.000000,0.499133,2,0.133684,2.603461,1.606202,1.348638,3.102062,1.183110,1.568687,-1.569929,-2.065706
248,SUCCESS_CARTESIAN,100.000000,0.498392,2,0.135126,2.603820,1.597634,1.350100,3.102058,1.180161,1.568693,-1.569924,-2.065570
249,SUCCESS_CARTESIAN,100.000000,0.486116,2,0.136559,2.604182,1.588989,1.351503,3.102054,1.177426,1.568699,-1.569920,-2.065680
250,SUCCESS_CARTESIAN,100.000000,0.485012,2,0.135125,2.604542,1.580423,1.352919,3.102051,1.174451,1.568705,-1.569915,-2.065516
251,SUCCESS_CARTESIAN,100.000000,0.565529,2,0.136499,2.604905,1.571758,1.354269,3.102047,1.171740,1.568710,-1.569911,-2.065654
252,SUCCESS_CARTESIAN,100.000000,0.519604,2,0.133715,2.605262,1.563260,1.355668,3.102044,1.168549,1.568716,-1.569906,-2.065242
253,SUCCESS_CARTESIAN,100.000000,0.603459,2,0.134288,2.605625,1.554600,1.356967,3.102040,1.165815,1.568722,-1.569901,-2.065353
254,SUCCESS_CARTESIAN,100.000000,0.567977,2,0.134735,2.605984,1.546026,1.358283,3.102036,1.162821,1.568728,-1.569897,-2.065166
255,SUCCESS_CARTESIAN,100.000000,0.536519,2,0.131687,2.606348,1.537335,1.359527,3.102033,1.160128,1.568734,-1.569892,-2.065328
256,SUCCESS_CARTESIAN,100.000000,0.544176,2,0.134657,2.606705,1.528829,1.360827,3.102029,1.156915,1.568740,-1.569887,-2.064891
257,SUCCESS_CARTESIAN,100.000000,0.547062,2,0.136603,2.607069,1.520142,1.362019,3.102026,1.154202,1.568746,-1.569883,-2.065028
258,SUCCESS_CARTESIAN,100.000000,0.539501,2,0.130577,2.607430,1.511539,1.363226,3.102022,1.151248,1.568752,-1.569879,-2.064888
259,SUCCESS_CARTESIAN,100.000000,0.530721,2,0.135153,2.607790,1.502945,1.364411,3.102018,1.148259,1.568758,-1.569874,-2.064707
260,SUCCESS_CARTESIAN,100.000000,0.519932,2,0.137996,2.608156,1.494234,1.365522,3.102015,1.145577,1.568763,-1.569870,-2.064882
261,SUCCESS_CARTESIAN,100.000000,0.650197,2,0.135068,2.608513,1.485721,1.366695,3.102011,1.142350,1.568770,-1.569865,-2.064428
262,SUCCESS_CARTESIAN,100.000000,0.634493,2,0.136614,2.608877,1.477024,1.367759,3.102008,1.139619,1.568775,-1.569861,-2.064545
263,SUCCESS_CARTESIAN,100.000000,0.665011,2,0.136543,2.609239,1.468395,1.368834,3.102004,1.136678,1.568781,-1.569857,-2.064422
264,SUCCESS_CARTESIAN,100.000000,0.622615,2,0.136622,2.609604,1.459690,1.369846,3.102000,1.133962,1.568787,-1.569853,-2.064556
265,SUCCESS_CARTESIAN,100.000000,0.695185,2,0.135087,2.609961,1.451160,1.370917,3.101997,1.130739,1.568794,-1.569848,-2.064108
266,SUCCESS_CARTESIAN,100.000000,0.668060,2,0.138002,2.610327,1.442443,1.371874,3.101993,1.128023,1.568799,-1.569844,-2.064243
267,SUCCESS_CARTESIAN,100.000000,0.552451,2,0.138007,2.610692,1.433721,1.372807,3.101990,1.125318,1.568805,-1.569840,-2.064391
268,SUCCESS_CARTESIAN,100.000000,0.552094,2,0.135102,2.611050,1.425176,1.373800,3.101986,1.122109,1.568812,-1.569836,-2.063960
269,SUCCESS_CARTESIAN,100.000000,0.546804,2,0.136552,2.611413,1.416538,1.374721,3.101982,1.119151,1.568818,-1.569831,-2.063818
270,SUCCESS_CARTESIAN,100.000000,0.549915,2,0.138004,2.611778,1.407820,1.375576,3.101979,1.116425,1.568824,-1.569828,-2.063940
271,SUCCESS_CARTESIAN,100.000000,0.541590,2,0.136560,2.612140,1.399175,1.376447,3.101975,1.113467,1.568830,-1.569823,-2.063799
272,SUCCESS_CARTESIAN,100.000000,0.537380,2,0.138015,2.612506,1.390446,1.377250,3.101971,1.110749,1.568836,-1.569820,-2.063933
273,SUCCESS_CARTESIAN,100.000000,0.537314,2,0.133703,2.612862,1.381959,1.378152,3.101967,1.107316,1.568842,-1.569815,-2.063246
274,SUCCESS_CARTESIAN,100.000000,0.580334,2,0.138096,2.613231,1.373155,1.378858,3.101964,1.104826,1.568848,-1.569811,-2.063640
275,SUCCESS_CARTESIAN,100.000000,0.700010,2,0.136571,2.613593,1.364499,1.379626,3.101960,1.101867,1.568854,-1.569807,-2.063498
276,SUCCESS_CARTESIAN,100.000000,0.594054,2,0.138028,2.613959,1.355758,1.380325,3.101957,1.099154,1.568860,-1.569804,-2.063638
277,SUCCESS_CARTESIAN,100.000000,0.557399,2,0.135129,2.614319,1.347187,1.381085,3.101953,1.095950,1.568866,-1.569799,-2.063214
278,SUCCESS_CARTESIAN,100.000000,0.568161,2,0.136576,2.614682,1.338527,1.381773,3.101949,1.092990,1.568873,-1.569795,-2.063071
279,SUCCESS_CARTESIAN,100.000000,0.558964,2,0.138030,2.615048,1.329784,1.382391,3.101946,1.090271,1.568879,-1.569792,-2.063205
280,SUCCESS_CARTESIAN,100.000000,0.602240,2,0.135141,2.615408,1.321201,1.383070,3.101942,1.087073,1.568885,-1.569787,-2.062789
281,SUCCESS_CARTESIAN,100.000000,0.616108,2,0.138822,2.615777,1.312379,1.383591,3.101938,1.084594,1.568891,-1.569784,-2.063196
282,SUCCESS_CARTESIAN,100.000000,0.548153,2,0.135144,2.616137,1.303794,1.384222,3.101934,1.081393,1.568897,-1.569780,-2.062777
283,SUCCESS_CARTESIAN,100.000000,0.607947,2,0.136584,2.616500,1.295126,1.384779,3.101931,1.078433,1.568904,-1.569776,-2.062635
284,SUCCESS_CARTESIAN,100.000000,0.589614,2,0.138038,2.616866,1.286376,1.385265,3.101927,1.075714,1.568909,-1.569773,-2.062768
285,SUCCESS_CARTESIAN,100.000000,0.560234,2,0.136587,2.617230,1.277706,1.385772,3.101923,1.072754,1.568916,-1.569769,-2.062626
286,SUCCESS_CARTESIAN,100.000000,0.572267,2,0.138040,2.617596,1.268953,1.386209,3.101920,1.070033,1.568922,-1.569766,-2.062758
287,SUCCESS_CARTESIAN,100.000000,0.581613,2,0.135149,2.617956,1.260364,1.386710,3.101916,1.066835,1.568928,-1.569762,-2.062341
288,SUCCESS_CARTESIAN,100.000000,0.608329,2,0.136592,2.618320,1.251688,1.387136,3.101912,1.063875,1.568935,-1.569758,-2.062200
289,SUCCESS_CARTESIAN,100.000000,0.550010,2,0.138838,2.618690,1.242851,1.387446,3.101909,1.061396,1.568940,-1.569755,-2.062610
290,SUCCESS_CARTESIAN,100.000000,0.543880,2,0.135156,2.619050,1.234254,1.387873,3.101905,1.058190,1.568947,-1.569751,-2.062187
291,SUCCESS_CARTESIAN,100.000000,0.610031,2,0.136592,2.619413,1.225578,1.388223,3.101901,1.055230,1.568953,-1.569747,-2.062045
292,SUCCESS_CARTESIAN,100.000000,0.583121,2,0.136593,2.619777,1.216901,1.388545,3.101897,1.052270,1.568959,-1.569744,-2.061903
293,SUCCESS_CARTESIAN,100.000000,0.555974,2,0.138049,2.620143,1.208141,1.388794,3.101894,1.049559,1.568965,-1.569741,-2.062046
294,SUCCESS_CARTESIAN,100.000000,0.619877,2,0.136596,2.620507,1.199461,1.389070,3.101890,1.046583,1.568972,-1.569737,-2.061888
295,SUCCESS_CARTESIAN,100.000000,0.624266,2,0.138047,2.620874,1.190702,1.389268,3.101887,1.043873,1.568978,-1.569734,-2.062032
296,SUCCESS_CARTESIAN,100.000000,0.590276,2,0.135164,2.621234,1.182097,1.389537,3.101883,1.040672,1.568984,-1.569730,-2.061616
297,SUCCESS_CARTESIAN,100.000000,0.708010,2,0.138050,2.621601,1.173336,1.389685,3.101879,1.037943,1.568990,-1.569727,-2.061741
298,SUCCESS_CARTESIAN,100.000000,0.617011,2,0.135163,2.621961,1.164733,1.389900,3.101875,1.034743,1.568997,-1.569723,-2.061325
299,SUCCESS_CARTESIAN,100.000000,0.536749,2,0.138838,2.622331,1.155895,1.389946,3.101872,1.032254,1.569003,-1.569721,-2.061723
300,SUCCESS_CARTESIAN,100.000000,0.525847,2,0.136517,2.622692,1.147290,1.390110,3.101868,1.029066,1.569009,-1.569717,-2.061321
301,SUCCESS_CARTESIAN,100.000000,0.520777,2,0.136600,2.623055,1.138607,1.390201,3.101864,1.026094,1.569016,-1.569714,-2.061168
302,SUCCESS_CARTESIAN,100.000000,0.514852,2,0.138051,2.623422,1.129844,1.390214,3.101861,1.023376,1.569022,-1.569711,-2.061305
303,SUCCESS_CARTESIAN,100.000000,0.575683,2,0.138052,2.623789,1.121080,1.390204,3.101857,1.020658,1.569028,-1.569708,-2.061443
304,SUCCESS_CARTESIAN,100.000000,0.575933,2,0.135164,2.624149,1.112476,1.390270,3.101853,1.017444,1.569035,-1.569704,-2.061013
305,SUCCESS_CARTESIAN,100.000000,0.543812,2,0.136601,2.624513,1.103792,1.390254,3.101849,1.014486,1.569041,-1.569701,-2.060875
306,SUCCESS_CARTESIAN,100.000000,0.516845,2,0.136592,2.624876,1.095116,1.390218,3.101846,1.011494,1.569047,-1.569698,-2.060700
307,SUCCESS_CARTESIAN,100.000000,0.514460,2,0.138050,2.625243,1.086355,1.390095,3.101842,1.008794,1.569053,-1.569695,-2.060857
308,SUCCESS_CARTESIAN,100.000000,0.533603,2,0.138050,2.625609,1.077593,1.389953,3.101838,1.006077,1.569059,-1.569692,-2.060996
309,SUCCESS_CARTESIAN,100.000000,0.523599,2,0.135163,2.625970,1.068990,1.389890,3.101834,1.002861,1.569066,-1.569689,-2.060564
310,SUCCESS_CARTESIAN,100.000000,0.523396,2,0.138042,2.626336,1.060235,1.389697,3.101831,1.000125,1.569072,-1.569686,-2.060682
311,SUCCESS_CARTESIAN,100.000000,0.572055,2,0.136603,2.626700,1.051548,1.389523,3.101827,0.997188,1.569079,-1.569683,-2.060569
312,SUCCESS_CARTESIAN,100.000000,0.557246,2,0.135157,2.627060,1.042951,1.389384,3.101823,0.993950,1.569085,-1.569680,-2.060113
313,SUCCESS_CARTESIAN,100.000000,0.547543,2,0.138840,2.627430,1.034112,1.389050,3.101820,0.991495,1.569091,-1.569677,-2.060553
314,SUCCESS_CARTESIAN,100.000000,0.524663,2,0.136587,2.627793,1.025441,1.388812,3.101816,0.988495,1.569098,-1.569674,-2.060369
315,SUCCESS_CARTESIAN,100.000000,0.501442,2,0.136594,2.628156,1.016763,1.388538,3.101812,0.985540,1.569104,-1.569672,-2.060235
316,SUCCESS_CARTESIAN,100.000000,0.535212,2,0.136588,2.628519,1.008090,1.388241,3.101809,0.982561,1.569110,-1.569669,-2.060076
317,SUCCESS_CARTESIAN,100.000000,0.629007,2,0.136593,2.628882,0.999413,1.387912,3.101805,0.979606,1.569117,-1.569666,-2.059943
318,SUCCESS_CARTESIAN,100.000000,0.609601,2,0.136595,2.629245,0.990735,1.387556,3.101801,0.976652,1.569123,-1.569663,-2.059812
319,SUCCESS_CARTESIAN,100.000000,0.599452,2,0.138824,2.629614,0.981911,1.387076,3.101798,0.974151,1.569129,-1.569661,-2.060202
320,SUCCESS_CARTESIAN,100.000000,0.579532,2,0.135074,2.629971,0.973393,1.386782,3.101794,0.970692,1.569136,-1.569657,-2.059493
321,SUCCESS_CARTESIAN,100.000000,0.606702,2,0.138817,2.630340,0.964576,1.386247,3.101790,0.968191,1.569142,-1.569655,-2.059881
322,SUCCESS_CARTESIAN,100.000000,0.688173,2,0.135156,2.630700,0.955980,1.385843,3.101786,0.964999,1.569148,-1.569652,-2.059477
323,SUCCESS_CARTESIAN,100.000000,0.640659,2,0.138026,2.631065,0.947240,1.385309,3.101783,0.962257,1.569155,-1.569650,-2.059591
324,SUCCESS_CARTESIAN,100.000000,0.681310,2,0.136586,2.631428,0.938570,1.384798,3.101779,0.959305,1.569161,-1.569647,-2.059463
325,SUCCESS_CARTESIAN,100.000000,0.639413,2,0.138014,2.631793,0.929841,1.384221,3.101775,0.956533,1.569167,-1.569645,-2.059542
326,SUCCESS_CARTESIAN,100.000000,0.662981,2,0.135150,2.632153,0.921251,1.383713,3.101772,0.953343,1.569174,-1.569642,-2.059141
327,SUCCESS_CARTESIAN,100.000000,0.654101,2,0.138017,2.632518,0.912520,1.383074,3.101768,0.950600,1.569180,-1.569639,-2.059254
328,SUCCESS_CARTESIAN,100.000000,0.570163,2,0.136568,2.632880,0.903866,1.382466,3.101764,0.947618,1.569186,-1.569637,-2.059092
329,SUCCESS_CARTESIAN,100.000000,0.556268,2,0.136576,2.633243,0.895205,1.381823,3.101761,0.944669,1.569193,-1.569634,-2.058967
330,SUCCESS_CARTESIAN,100.000000,0.566554,2,0.138012,2.633608,0.886479,1.381107,3.101757,0.941925,1.569199,-1.569632,-2.059079
331,SUCCESS_CARTESIAN,100.000000,0.540515,2,0.137997,2.633972,0.877767,1.380376,3.101753,0.939146,1.569205,-1.569630,-2.059151
332,SUCCESS_CARTESIAN,100.000000,0.541311,2,0.135072,2.634328,0.869250,1.379759,3.101749,0.935757,1.569212,-1.569627,-2.058522
333,SUCCESS_CARTESIAN,100.000000,0.534308,2,0.138093,2.634696,0.860449,1.378902,3.101746,0.933273,1.569218,-1.569625,-2.058934
334,SUCCESS_CARTESIAN,100.000000,0.528268,2,0.139065,2.635075,0.851384,1.377811,3.101743,0.931761,1.569222,-1.569624,-2.060447
335,SUCCESS_CARTESIAN,100.000000,2.319196,4,0.551163,2.668329,0.818236,1.373532,3.180205,0.927507,1.594930,-1.570000,-2.065105
336,SUCCESS_CARTESIAN,100.000000,2.340166,4,0.568319,2.698559,0.781980,1.368839,3.259701,0.925273,1.619762,-1.570000,-2.068940
337,SUCCESS_CARTESIAN,100.000000,3.579639,4,0.907796,2.700000,0.680863,1.324028,3.305282,1.126714,1.673503,-1.570000,-1.869538
338,SUCCESS_CARTESIAN,100.000000,2.832799,4,0.564613,2.700000,0.621650,1.308656,3.348874,1.195330,1.730426,-1.570000,-1.803580
339,SUCCESS_CARTESIAN,100.000000,2.476408,4,0.463709,2.700000,0.577306,1.300411,3.398017,1.221144,1.782451,-1.570000,-1.781269
340,SUCCESS_CARTESIAN,100.000000,2.437248,4,0.473856,2.699983,0.539109,1.294814,3.454639,1.229546,1.827437,-1.570000,-1.777398
341,SUCCESS_CARTESIAN,100.000000,2.107711,4,0.481328,2.697411,0.502450,1.289868,3.513625,1.235316,1.870105,-1.570000,-1.777093
342,SUCCESS_CARTESIAN,100.000000,2.397589,4,0.484947,2.691094,0.466563,1.285099,3.572143,1.242451,1.913101,-1.570000,-1.776197
343,SUCCESS_CARTESIAN,100.000000,2.099114,4,0.476892,2.681157,0.431876,1.280579,3.630130,1.250779,1.956477,-1.570000,-1.774858
344,SUCCESS_CARTESIAN,100.000000,1.766440,4,0.475523,2.667783,0.398776,1.276369,3.687597,1.260175,2.000217,-1.570000,-1.773158
345,SUCCESS_CARTESIAN,100.000000,1.628580,4,0.475268,2.651192,0.367635,1.272526,3.744506,1.270504,2.044352,-1.570000,-1.771194
346,SUCCESS_CARTESIAN,100.000000,1.596704,4,0.477857,2.631652,0.338783,1.269101,3.800875,1.281647,2.088864,-1.570000,-1.769046
347,SUCCESS_CARTESIAN,100.000000,3.214263,4,0.474344,2.609467,0.312504,1.266136,3.856735,1.293505,2.133722,-1.570000,-1.766773
348,SUCCESS_CARTESIAN,100.000000,2.870639,4,0.473111,2.584964,0.289047,1.263666,3.912122,1.305990,2.178895,-1.570000,-1.764426
349,SUCCESS_CARTESIAN,100.000000,1.584512,3,0.219872,2.573902,0.286498,1.263425,3.913546,1.305453,2.177521,-1.570000,-1.764920
350,SUCCESS_CARTESIAN,100.000000,1.376729,3,0.221572,2.562731,0.283925,1.263178,3.914966,1.304916,2.176152,-1.570000,-1.765510
351,SUCCESS_CARTESIAN,100.000000,1.351918,3,0.214664,2.551603,0.281342,1.262938,3.916522,1.304323,2.174652,-1.570000,-1.765461
352,SUCCESS_CARTESIAN,100.000000,1.288603,3,0.215487,2.540382,0.278786,1.262676,3.917780,1.303842,2.173438,-1.570000,-1.766814
353,SUCCESS_CARTESIAN,100.000000,1.285979,3,0.214709,2.529260,0.276202,1.262437,3.919350,1.303238,2.171925,-1.570000,-1.766714
354,SUCCESS_CARTESIAN,100.000000,1.238471,3,0.221562,2.518084,0.273635,1.262181,3.920746,1.302699,2.170579,-1.570000,-1.767431
355,SUCCESS_CARTESIAN,100.000000,1.276624,3,0.216449,2.506870,0.271080,1.261920,3.922003,1.302211,2.169367,-1.570000,-1.768792
356,SUCCESS_CARTESIAN,100.000000,1.279636,3,0.214713,2.495746,0.268494,1.261683,3.923575,1.301597,2.167852,-1.570000,-1.768701
357,SUCCESS_CARTESIAN,100.000000,1.222642,3,0.221150,2.484580,0.265926,1.261429,3.924983,1.301044,2.166495,-1.570000,-1.769369
358,SUCCESS_CARTESIAN,100.000000,1.253855,3,0.219303,2.473437,0.263349,1.261178,3.926475,1.300458,2.165058,-1.570000,-1.769661
359,SUCCESS_CARTESIAN,100.000000,1.212192,3,0.221538,2.462269,0.260782,1.260920,3.927871,1.299904,2.163714,-1.570000,-1.770394
360,SUCCESS_CARTESIAN,100.000000,1.265263,3,0.221103,2.451078,0.258215,1.260660,3.929225,1.299365,2.162410,-1.570000,-1.771330
361,SUCCESS_CARTESIAN,100.000000,1.261966,3,0.217363,2.439960,0.255636,1.260413,3.930773,1.298745,2.160918,-1.570000,-1.771373
