# Incremental Trajectory Planning Results with Retry Mechanism
# Total Waypoints: 450
Point_Index,Status,Completion(%),Planning_Time(ms),Output_Points,Exec_Time(s),J0,J1,J2,J3,J4,J5,J6,J7
186,SUCCESS_CARTESIAN,100.000000,5.596468,3,0.225338,2.120446,1.886949,1.241727,4.187325,1.483800,2.208691,1.368148,1.613337
187,SUCCESS_CARTESIAN,100.000000,7.463124,3,0.225323,2.132125,1.885672,1.242057,4.186546,1.483800,2.209476,1.368094,1.612397
188,SUCCESS_CARTESIAN,100.000000,2.938906,3,0.225313,2.143799,1.884408,1.242397,4.185722,1.483800,2.210306,1.368036,1.613190
189,SUCCESS_CARTESIAN,100.000000,1.073950,3,0.225336,2.155484,1.883140,1.242727,4.184918,1.483800,2.211115,1.367982,1.613142
190,SUCCESS_CARTESIAN,100.000000,0.857822,3,0.225320,2.167161,1.881871,1.243057,4.184123,1.483800,2.211916,1.367926,1.612748
191,SUCCESS_CARTESIAN,100.000000,0.702588,3,0.225313,2.178834,1.880601,1.243392,4.183307,1.483800,2.212738,1.367871,1.613120
192,SUCCESS_CARTESIAN,100.000000,0.648709,3,0.225315,2.190508,1.879330,1.243722,4.182491,1.483800,2.213559,1.367814,1.613431
193,SUCCESS_CARTESIAN,100.000000,0.667840,3,0.225341,2.202195,1.878062,1.244047,4.181695,1.483800,2.214361,1.367757,1.612972
194,SUCCESS_CARTESIAN,100.000000,0.623994,3,0.225314,2.213869,1.876795,1.244377,4.180884,1.483800,2.215178,1.367702,1.613056
195,SUCCESS_CARTESIAN,100.000000,0.639349,3,0.225315,2.225543,1.875523,1.244707,4.180056,1.483800,2.216011,1.367642,1.613722
196,SUCCESS_CARTESIAN,100.000000,0.706916,3,0.225339,2.237229,1.874251,1.245027,4.179268,1.483800,2.216805,1.367588,1.612843
197,SUCCESS_CARTESIAN,100.000000,1.209714,3,0.225308,2.248900,1.872990,1.245357,4.178433,1.483800,2.217645,1.367529,1.613761
198,SUCCESS_CARTESIAN,100.000000,1.844925,3,0.225312,2.260574,1.871712,1.245677,4.177624,1.483800,2.218460,1.367475,1.613589
199,SUCCESS_CARTESIAN,100.000000,12.278437,3,0.225337,2.272258,1.870444,1.245997,4.176821,1.483800,2.219269,1.367419,1.613192
200,SUCCESS_CARTESIAN,100.000000,4.445209,3,0.225309,2.283930,1.869174,1.246322,4.175997,1.483800,2.220099,1.367364,1.613564
201,SUCCESS_CARTESIAN,100.000000,4.338156,3,0.225320,2.295607,1.867905,1.246642,4.175172,1.483800,2.220930,1.367306,1.613936
202,SUCCESS_CARTESIAN,100.000000,1.022002,3,0.225326,2.307287,1.866632,1.246957,4.174367,1.483800,2.221740,1.367250,1.613477
203,SUCCESS_CARTESIAN,100.000000,0.758979,3,0.225311,2.318959,1.865360,1.247277,4.173553,1.483800,2.222560,1.367194,1.613369
204,SUCCESS_CARTESIAN,100.000000,0.770422,3,0.225316,2.330635,1.864100,1.247597,4.172712,1.483800,2.223407,1.367134,1.614288
205,SUCCESS_CARTESIAN,100.000000,0.705562,3,0.225326,2.342314,1.862819,1.247907,4.171917,1.483800,2.224207,1.367080,1.613346
206,SUCCESS_CARTESIAN,100.000000,0.665542,3,0.225304,2.353984,1.861553,1.248227,4.171077,1.483800,2.225053,1.367021,1.614137
207,SUCCESS_CARTESIAN,100.000000,0.644717,3,0.225338,2.365669,1.860282,1.248537,4.170256,1.483800,2.225881,1.366967,1.614154
208,SUCCESS_CARTESIAN,100.000000,0.672676,3,0.226485,2.377368,1.859006,1.248847,4.169445,1.483800,2.226698,1.366910,1.613694
209,SUCCESS_CARTESIAN,100.000000,0.654007,3,0.225337,2.389052,1.857733,1.249162,4.168613,1.483800,2.227535,1.366854,1.613999
210,SUCCESS_CARTESIAN,100.000000,0.640760,3,0.225326,2.400732,1.856465,1.249472,4.167780,1.483800,2.228374,1.366797,1.614371
211,SUCCESS_CARTESIAN,100.000000,0.626089,3,0.225342,2.412419,1.855193,1.249777,4.166966,1.483800,2.229194,1.366740,1.613976
212,SUCCESS_CARTESIAN,100.000000,0.606930,3,0.225325,2.424098,1.853920,1.250087,4.166133,1.483800,2.230034,1.366683,1.614281
213,SUCCESS_CARTESIAN,100.000000,0.610541,3,0.225307,2.435769,1.852650,1.250392,4.165308,1.483800,2.230864,1.366626,1.614236
214,SUCCESS_CARTESIAN,100.000000,0.647331,3,0.225305,2.447439,1.851380,1.250697,4.164481,1.483800,2.231697,1.366570,1.614255
215,SUCCESS_CARTESIAN,100.000000,0.618292,3,0.225303,2.459108,1.850106,1.251002,4.163647,1.483800,2.232537,1.366513,1.614498
216,SUCCESS_CARTESIAN,100.000000,0.604645,3,0.225286,2.470769,1.848839,1.251302,4.162831,1.483800,2.233359,1.366456,1.614102
217,SUCCESS_CARTESIAN,100.000000,0.605382,3,0.225278,2.482426,1.847570,1.251607,4.161991,1.483800,2.234205,1.366400,1.614535
218,SUCCESS_CARTESIAN,100.000000,0.661982,3,0.225284,2.494086,1.846295,1.251907,4.161164,1.483800,2.235038,1.366342,1.614427
219,SUCCESS_CARTESIAN,100.000000,1.514215,3,0.225260,2.505735,1.845024,1.252207,4.160336,1.483800,2.235872,1.366286,1.614381
220,SUCCESS_CARTESIAN,100.000000,4.236755,4,0.467084,2.547597,1.830642,1.253597,4.207717,1.477919,2.289684,1.362238,1.600961
221,SUCCESS_CARTESIAN,100.000000,6.575193,4,0.465256,2.588391,1.812514,1.255516,4.254972,1.471779,2.343666,1.359180,1.587503
222,SUCCESS_CARTESIAN,100.000000,5.530171,4,0.465932,2.627748,1.790734,1.257945,4.302094,1.465432,2.397805,1.357112,1.574072
223,SUCCESS_CARTESIAN,100.000000,4.074007,4,0.470535,2.665308,1.765433,1.260863,4.349074,1.458920,2.452088,1.356026,1.560731
224,SUCCESS_CARTESIAN,100.000000,2.286584,4,0.475047,2.700000,1.736614,1.264150,4.395619,1.454243,2.507043,1.357477,1.546321
225,SUCCESS_CARTESIAN,100.000000,4.195651,4,1.175944,2.699999,1.750026,1.266507,4.215846,1.483800,2.794428,1.380024,1.495347
226,SUCCESS_CARTESIAN,100.000000,5.513908,4,1.087459,2.700000,1.762868,1.270377,4.024415,1.483800,3.089983,1.386216,1.459963
227,SUCCESS_JOINT_SPACE,100.000000,138.180907,35,4.720260,2.659377,1.997911,1.343156,3.423716,0.938627,0.794320,-0.993317,-2.138488
228,SUCCESS_CARTESIAN,100.000000,7.651664,5,0.485257,2.700000,1.960784,1.350527,3.473694,0.941899,0.841160,-1.038520,-2.157995
229,SUCCESS_CARTESIAN,100.000000,6.136035,4,0.663006,2.700000,1.922698,1.346554,3.441930,0.981886,0.950469,-1.134375,-2.178985
230,SUCCESS_CARTESIAN,100.000000,3.266931,4,0.637406,2.700000,1.884465,1.345093,3.414911,1.012866,1.054289,-1.221520,-2.193011
231,SUCCESS_CARTESIAN,100.000000,3.758608,4,0.629456,2.700000,1.846330,1.345580,3.393884,1.036135,1.152471,-1.300811,-2.202155
232,SUCCESS_CARTESIAN,100.000000,4.644982,4,0.599231,2.700000,1.808529,1.347593,3.379859,1.052735,1.244568,-1.373066,-2.207937
233,SUCCESS_CARTESIAN,100.000000,8.755802,4,0.589895,2.700000,1.771241,1.350793,3.373639,1.063650,1.330005,-1.439060,-2.211352
234,SUCCESS_CARTESIAN,100.000000,5.735962,2,0.136416,2.700000,1.762696,1.352705,3.372044,1.061054,1.331754,-1.439201,-2.210480
235,SUCCESS_CARTESIAN,100.000000,1.711283,2,0.136930,2.700000,1.753887,1.354469,3.370592,1.059123,1.333291,-1.439435,-2.210495
236,SUCCESS_CARTESIAN,100.000000,1.212761,2,0.135918,2.700000,1.745316,1.356347,3.369007,1.056489,1.335034,-1.439574,-2.209606
237,SUCCESS_CARTESIAN,100.000000,1.298214,2,0.138025,2.700000,1.736578,1.358103,3.367521,1.054325,1.336627,-1.439782,-2.209339
238,SUCCESS_CARTESIAN,100.000000,1.167657,2,0.138003,2.700000,1.727860,1.359849,3.366030,1.052095,1.338231,-1.439985,-2.208997
239,SUCCESS_CARTESIAN,100.000000,1.742341,2,0.136479,2.700000,1.719263,1.361645,3.364469,1.049475,1.339944,-1.440137,-2.208162
240,SUCCESS_CARTESIAN,100.000000,9.683469,2,0.132165,2.700000,1.710600,1.363372,3.362952,1.047042,1.341593,-1.440320,-2.207581
241,SUCCESS_CARTESIAN,100.000000,5.618368,2,0.138031,2.700000,1.701857,1.365030,3.361483,1.044828,1.343168,-1.440536,-2.207294
242,SUCCESS_CARTESIAN,100.000000,5.017102,2,0.131472,2.700000,1.693174,1.366703,3.359983,1.042414,1.344795,-1.440728,-2.206759
243,SUCCESS_CARTESIAN,100.000000,1.579103,2,0.132889,2.700000,1.684509,1.368359,3.358479,1.039940,1.346431,-1.440916,-2.206158
244,SUCCESS_CARTESIAN,100.000000,1.226148,2,0.138067,2.700000,1.675732,1.369929,3.357035,1.037765,1.347972,-1.441148,-2.205953
245,SUCCESS_CARTESIAN,100.000000,1.179373,2,0.133625,2.700000,1.667061,1.371536,3.355543,1.035283,1.349594,-1.441342,-2.205363
246,SUCCESS_CARTESIAN,100.000000,1.232142,2,0.138063,2.700000,1.658287,1.373062,3.354106,1.033072,1.351131,-1.441576,-2.205131
247,SUCCESS_CARTESIAN,100.000000,1.218975,2,0.136528,2.700000,1.649671,1.374658,3.352590,1.030381,1.352795,-1.441751,-2.204296
248,SUCCESS_CARTESIAN,100.000000,1.102014,2,0.132209,2.700000,1.640967,1.376174,3.351124,1.027934,1.354382,-1.441962,-2.203784
249,SUCCESS_CARTESIAN,100.000000,1.595913,2,0.138338,2.700000,1.632196,1.377624,3.349728,1.025678,1.355882,-1.442184,-2.203537
250,SUCCESS_CARTESIAN,100.000000,6.208025,2,0.132934,2.700000,1.623489,1.379089,3.348238,1.023208,1.357484,-1.442421,-2.203007
251,SUCCESS_CARTESIAN,100.000000,6.054479,2,0.137205,2.700000,1.614704,1.380489,3.346857,1.020963,1.358969,-1.442646,-2.202791
252,SUCCESS_CARTESIAN,100.000000,5.550629,2,0.136554,2.700000,1.606064,1.381952,3.345376,1.018268,1.360591,-1.442840,-2.202007
253,SUCCESS_CARTESIAN,100.000000,2.201239,2,0.138353,2.700000,1.597280,1.383296,3.343972,1.016002,1.362090,-1.443091,-2.201774
254,SUCCESS_CARTESIAN,100.000000,1.526068,2,0.134401,2.700000,1.588572,1.384667,3.342533,1.013485,1.363648,-1.443315,-2.201235
255,SUCCESS_CARTESIAN,100.000000,1.809093,2,0.137809,2.700000,1.579759,1.385954,3.341146,1.011249,1.365123,-1.443576,-2.201061
256,SUCCESS_CARTESIAN,100.000000,1.754149,2,0.136560,2.700000,1.571113,1.387318,3.339684,1.008516,1.366724,-1.443781,-2.200269
257,SUCCESS_CARTESIAN,100.000000,2.509582,2,0.137231,2.700000,1.562306,1.388553,3.338305,1.006252,1.368191,-1.444045,-2.200077
258,SUCCESS_CARTESIAN,100.000000,5.957214,2,0.133691,2.700000,1.553573,1.389813,3.336895,1.003756,1.369712,-1.444285,-2.199601
259,SUCCESS_CARTESIAN,100.000000,6.130087,2,0.135161,2.700000,1.544850,1.391053,3.335486,1.001222,1.371235,-1.444525,-2.199087
260,SUCCESS_CARTESIAN,100.000000,4.429626,2,0.136689,2.700000,1.536020,1.392205,3.334127,0.998977,1.372676,-1.444801,-2.198945
261,SUCCESS_CARTESIAN,100.000000,1.912878,2,0.136565,2.700000,1.527370,1.393442,3.332694,0.996207,1.374243,-1.445020,-2.198154
262,SUCCESS_CARTESIAN,100.000000,1.105715,2,0.136195,2.700000,1.518555,1.394549,3.331339,0.993908,1.375683,-1.445296,-2.197960
263,SUCCESS_CARTESIAN,100.000000,1.179252,2,0.134829,2.700000,1.509799,1.395676,3.329958,0.991402,1.377167,-1.445553,-2.197520
264,SUCCESS_CARTESIAN,100.000000,1.478821,2,0.136315,2.700000,1.500978,1.396730,3.328616,0.989109,1.378590,-1.445835,-2.197349
265,SUCCESS_CARTESIAN,100.000000,2.170226,2,0.136581,2.700000,1.492313,1.397864,3.327207,0.986327,1.380127,-1.446068,-2.196579
266,SUCCESS_CARTESIAN,100.000000,4.448049,2,0.136329,2.700000,1.483480,1.398863,3.325874,0.984025,1.381538,-1.446356,-2.196416
267,SUCCESS_CARTESIAN,100.000000,7.177093,2,0.135829,2.700000,1.474643,1.399838,3.324548,0.981731,1.382941,-1.446649,-2.196269
268,SUCCESS_CARTESIAN,100.000000,2.108828,2,0.137649,2.700000,1.465966,1.400893,3.323159,0.978950,1.384453,-1.446891,-2.195527
269,SUCCESS_CARTESIAN,100.000000,4.358396,2,0.136049,2.700000,1.457205,1.401865,3.321809,0.976406,1.385901,-1.447164,-2.195087
270,SUCCESS_CARTESIAN,100.000000,3.091263,2,0.137450,2.700000,1.448373,1.402762,3.320497,0.974080,1.387288,-1.447461,-2.194924
271,SUCCESS_CARTESIAN,100.000000,1.124437,2,0.136582,2.700000,1.439605,1.403684,3.319158,0.971528,1.388722,-1.447739,-2.194491
272,SUCCESS_CARTESIAN,100.000000,0.938184,2,0.133803,2.700000,1.430763,1.404530,3.317855,0.969204,1.390096,-1.448043,-2.194344
273,SUCCESS_CARTESIAN,100.000000,0.882114,2,0.136046,2.700000,1.422140,1.405501,3.316467,0.966187,1.391622,-1.448278,-2.193357
274,SUCCESS_CARTESIAN,100.000000,0.901270,2,0.138969,2.700000,1.413231,1.406240,3.315204,0.964075,1.392932,-1.448610,-2.193484
275,SUCCESS_CARTESIAN,100.000000,0.855220,2,0.132833,2.700000,1.404455,1.407058,3.313885,0.961508,1.394341,-1.448900,-2.193063
276,SUCCESS_CARTESIAN,100.000000,0.894286,2,0.133429,2.700000,1.395603,1.407798,3.312604,0.959174,1.395687,-1.449215,-2.192934
277,SUCCESS_CARTESIAN,100.000000,0.883033,2,0.133174,2.700000,1.386905,1.408619,3.311266,0.956363,1.397136,-1.449485,-2.192229
278,SUCCESS_CARTESIAN,100.000000,0.881353,2,0.133882,2.700000,1.378126,1.409357,3.309966,0.953784,1.398522,-1.449781,-2.191816
279,SUCCESS_CARTESIAN,100.000000,1.993969,2,0.132901,2.700000,1.369272,1.410015,3.308698,0.951435,1.399852,-1.450104,-2.191690
280,SUCCESS_CARTESIAN,100.000000,4.899605,2,0.134886,2.700000,1.360564,1.410755,3.307379,0.948619,1.401277,-1.450383,-2.191002
281,SUCCESS_CARTESIAN,100.000000,8.032836,2,0.138962,2.700000,1.351641,1.411307,3.306150,0.946494,1.402542,-1.450733,-2.191161
282,SUCCESS_CARTESIAN,100.000000,5.906491,2,0.134345,2.700000,1.342931,1.411998,3.304841,0.943669,1.403954,-1.451018,-2.190476
283,SUCCESS_CARTESIAN,100.000000,2.542101,2,0.132827,2.700000,1.334146,1.412604,3.303566,0.941073,1.405308,-1.451327,-2.190077
284,SUCCESS_CARTESIAN,100.000000,2.088231,2,0.133500,2.700000,1.325288,1.413131,3.302323,0.938707,1.406606,-1.451662,-2.189963
285,SUCCESS_CARTESIAN,100.000000,1.034948,2,0.132829,2.700000,1.316501,1.413688,3.301058,0.936104,1.407947,-1.451978,-2.189570
286,SUCCESS_CARTESIAN,100.000000,1.023652,2,0.133505,2.700000,1.307641,1.414165,3.299824,0.933730,1.409233,-1.452317,-2.189459
287,SUCCESS_CARTESIAN,100.000000,1.008437,2,0.133276,2.700000,1.298929,1.414725,3.298544,0.930890,1.410609,-1.452616,-2.188790
288,SUCCESS_CARTESIAN,100.000000,1.322213,2,0.133425,2.700000,1.290138,1.415200,3.297296,0.928278,1.411929,-1.452938,-2.188405
289,SUCCESS_CARTESIAN,100.000000,1.310148,2,0.138936,2.700000,1.281202,1.415541,3.296102,0.926130,1.413148,-1.453307,-2.188587
290,SUCCESS_CARTESIAN,100.000000,1.232781,2,0.134353,2.700000,1.272483,1.416026,3.294836,0.923273,1.414505,-1.453613,-2.187919
291,SUCCESS_CARTESIAN,100.000000,2.389045,2,0.138080,2.700000,1.263694,1.416425,3.293602,0.920652,1.415807,-1.453944,-2.187540
292,SUCCESS_CARTESIAN,100.000000,5.042065,2,0.138081,2.700000,1.254903,1.416796,3.292372,0.918028,1.417102,-1.454277,-2.187165
293,SUCCESS_CARTESIAN,100.000000,5.785703,2,0.138866,2.700000,1.246037,1.417084,3.291175,0.915641,1.418341,-1.454633,-2.187082
294,SUCCESS_CARTESIAN,100.000000,2.033093,2,0.138084,2.700000,1.237244,1.417409,3.289953,0.912996,1.419626,-1.454970,-2.186695
295,SUCCESS_CARTESIAN,100.000000,5.597512,2,0.138864,2.700000,1.228380,1.417647,3.288764,0.910606,1.420854,-1.455331,-2.186617
296,SUCCESS_CARTESIAN,100.000000,2.315775,2,0.138010,2.700000,1.219655,1.417974,3.287530,0.907736,1.422169,-1.455654,-2.185972
297,SUCCESS_CARTESIAN,100.000000,1.211928,2,0.138866,2.700000,1.210790,1.418161,3.286347,0.905322,1.423389,-1.456019,-2.185879
298,SUCCESS_CARTESIAN,100.000000,1.174970,2,0.138008,2.700000,1.202067,1.418434,3.285125,0.902446,1.424689,-1.456347,-2.185238
299,SUCCESS_CARTESIAN,100.000000,0.862335,2,0.138934,2.700000,1.193133,1.418510,3.283976,0.900260,1.425850,-1.456735,-2.185429
300,SUCCESS_CARTESIAN,100.000000,0.854932,2,0.138010,2.700000,1.184408,1.418731,3.282763,0.897391,1.427137,-1.457070,-2.184806
301,SUCCESS_CARTESIAN,100.000000,0.853751,2,0.138085,2.700000,1.175614,1.418870,3.281578,0.894728,1.428375,-1.457423,-2.184440
302,SUCCESS_CARTESIAN,100.000000,0.788350,2,0.138865,2.700000,1.166748,1.418922,3.280419,0.892312,1.429561,-1.457800,-2.184370
303,SUCCESS_CARTESIAN,100.000000,0.857395,2,0.138867,2.700000,1.157882,1.418951,3.279265,0.889892,1.430741,-1.458179,-2.184302
304,SUCCESS_CARTESIAN,100.000000,1.247170,2,0.138009,2.700000,1.149158,1.419074,3.278072,0.886986,1.432005,-1.458521,-2.183660
305,SUCCESS_CARTESIAN,100.000000,4.053993,2,0.138085,2.700000,1.140364,1.419105,3.276905,0.884327,1.433216,-1.458886,-2.183317
306,SUCCESS_CARTESIAN,100.000000,5.132346,2,0.138077,2.700000,1.131577,1.419117,3.275743,0.881632,1.434425,-1.459249,-2.182938
307,SUCCESS_CARTESIAN,100.000000,4.481782,2,0.138863,2.700000,1.122715,1.419032,3.274609,0.879220,1.435577,-1.459638,-2.182898
308,SUCCESS_CARTESIAN,100.000000,5.311497,2,0.138864,2.700000,1.113851,1.418929,3.273478,0.876789,1.436727,-1.460027,-2.182841
309,SUCCESS_CARTESIAN,100.000000,2.444310,2,0.138007,2.700000,1.105130,1.418922,3.272309,0.873867,1.437957,-1.460381,-2.182207
310,SUCCESS_CARTESIAN,100.000000,2.028197,2,0.138856,2.700000,1.096273,1.418769,3.271184,0.871412,1.439098,-1.460774,-2.182133
311,SUCCESS_CARTESIAN,100.000000,2.009519,2,0.138086,2.700000,1.087478,1.418640,3.270048,0.868759,1.440267,-1.461153,-2.181826
312,SUCCESS_CARTESIAN,100.000000,1.689481,2,0.138000,2.700000,1.078763,1.418558,3.268892,0.865807,1.441481,-1.461513,-2.181173
313,SUCCESS_CARTESIAN,100.000000,1.481092,2,0.138932,2.700000,1.069831,1.418253,3.267805,0.863621,1.442555,-1.461931,-2.181431
314,SUCCESS_CARTESIAN,100.000000,1.096687,2,0.138071,2.700000,1.061050,1.418063,3.266678,0.860898,1.443716,-1.462312,-2.181058
315,SUCCESS_CARTESIAN,100.000000,0.876272,2,0.138076,2.700000,1.052263,1.417835,3.265558,0.858217,1.444863,-1.462699,-2.180737
316,SUCCESS_CARTESIAN,100.000000,0.821766,2,0.138071,2.700000,1.043482,1.417586,3.264441,0.855510,1.446008,-1.463086,-2.180392
317,SUCCESS_CARTESIAN,100.000000,0.904840,2,0.138075,2.700000,1.034697,1.417303,3.263331,0.852825,1.447143,-1.463477,-2.180076
318,SUCCESS_CARTESIAN,100.000000,1.116318,2,0.138077,2.700000,1.025911,1.416992,3.262225,0.850137,1.448271,-1.463870,-2.179764
319,SUCCESS_CARTESIAN,100.000000,1.090578,2,0.136970,2.700000,1.016994,1.416542,3.261159,0.847893,1.449319,-1.464296,-2.179979
320,SUCCESS_CARTESIAN,100.000000,0.993293,2,0.136557,2.700000,1.008351,1.416312,3.260023,0.844705,1.450517,-1.464659,-2.179085
321,SUCCESS_CARTESIAN,100.000000,3.196671,2,0.137010,2.700000,0.999442,1.415807,3.258965,0.842455,1.451554,-1.465089,-2.179302
322,SUCCESS_CARTESIAN,100.000000,6.616497,2,0.137996,2.700000,0.990730,1.415456,3.257860,0.839525,1.452695,-1.465473,-2.178720
323,SUCCESS_CARTESIAN,100.000000,9.964586,2,0.138557,2.700000,0.981890,1.414961,3.256791,0.837035,1.453760,-1.465891,-2.178662
324,SUCCESS_CARTESIAN,100.000000,5.099830,2,0.136462,2.700000,0.973113,1.414495,3.255712,0.834337,1.454851,-1.466297,-2.178362
325,SUCCESS_CARTESIAN,100.000000,1.535344,2,0.137715,2.700000,0.964283,1.413957,3.254649,0.831813,1.455908,-1.466716,-2.178273
326,SUCCESS_CARTESIAN,100.000000,1.325134,2,0.132186,2.700000,0.955578,1.413502,3.253562,0.828876,1.457023,-1.467109,-2.177699
327,SUCCESS_CARTESIAN,100.000000,1.412426,2,0.138831,2.700000,0.946747,1.412901,3.252512,0.826376,1.458063,-1.467533,-2.177646
328,SUCCESS_CARTESIAN,100.000000,1.013260,2,0.138050,2.700000,0.937985,1.412339,3.251448,0.823640,1.459134,-1.467944,-2.177318
329,SUCCESS_CARTESIAN,100.000000,0.855823,2,0.138056,2.700000,0.929217,1.411741,3.250390,0.820933,1.460194,-1.468359,-2.177028
330,SUCCESS_CARTESIAN,100.000000,0.809661,2,0.138826,2.700000,0.920391,1.411062,3.249350,0.818427,1.461218,-1.468790,-2.176979
331,SUCCESS_CARTESIAN,100.000000,0.761438,2,0.138813,2.700000,0.911578,1.410370,3.248311,0.815885,1.462242,-1.469220,-2.176891
332,SUCCESS_CARTESIAN,100.000000,0.816993,2,0.136551,2.700000,0.902941,1.409813,3.247239,0.812739,1.463347,-1.469612,-2.176096
333,SUCCESS_CARTESIAN,100.000000,0.914780,2,0.137456,2.700000,0.894048,1.408984,3.246226,0.810483,1.464317,-1.470064,-2.176353
334,SUCCESS_CARTESIAN,100.000000,2.500706,2,0.139157,2.700000,0.884924,1.407891,3.245281,0.809184,1.465139,-1.470575,-2.177721
335,SUCCESS_CARTESIAN,100.000000,9.998058,4,0.567615,2.700000,0.849930,1.402172,3.246038,0.810979,1.547126,-1.527477,-2.181609
336,SUCCESS_CARTESIAN,100.000000,7.864865,4,0.821902,2.700000,0.788044,1.373617,3.261353,0.904748,1.618467,-1.570000,-2.089488
337,SUCCESS_CARTESIAN,100.000000,4.280703,4,0.958426,2.700000,0.680864,1.324028,3.305282,1.126712,1.673503,-1.570000,-1.869540
338,SUCCESS_CARTESIAN,100.000000,2.935124,4,0.564617,2.700000,0.621650,1.308656,3.348874,1.195330,1.730426,-1.570000,-1.803580
339,SUCCESS_CARTESIAN,100.000000,2.432380,4,0.463709,2.700000,0.577306,1.300411,3.398017,1.221144,1.782451,-1.570000,-1.781269
340,SUCCESS_CARTESIAN,100.000000,2.202992,4,0.473856,2.699983,0.539109,1.294814,3.454639,1.229546,1.827437,-1.570000,-1.777398
341,SUCCESS_CARTESIAN,100.000000,2.021087,4,0.481328,2.697411,0.502450,1.289868,3.513625,1.235316,1.870105,-1.570000,-1.777093
342,SUCCESS_CARTESIAN,100.000000,2.070282,4,0.484947,2.691094,0.466563,1.285099,3.572143,1.242451,1.913101,-1.570000,-1.776197
343,SUCCESS_CARTESIAN,100.000000,2.367777,4,0.476892,2.681157,0.431876,1.280579,3.630130,1.250779,1.956477,-1.570000,-1.774858
344,SUCCESS_CARTESIAN,100.000000,4.684303,4,0.475523,2.667783,0.398776,1.276369,3.687597,1.260175,2.000217,-1.570000,-1.773158
345,SUCCESS_CARTESIAN,100.000000,7.260656,4,0.475268,2.651192,0.367635,1.272526,3.744506,1.270504,2.044352,-1.570000,-1.771194
346,SUCCESS_CARTESIAN,100.000000,3.840716,4,0.477857,2.631652,0.338783,1.269101,3.800875,1.281647,2.088864,-1.570000,-1.769046
347,SUCCESS_CARTESIAN,100.000000,5.480787,4,0.474344,2.609467,0.312504,1.266136,3.856735,1.293505,2.133722,-1.570000,-1.766773
348,SUCCESS_CARTESIAN,100.000000,2.933102,4,0.473111,2.584964,0.289047,1.263666,3.912123,1.305990,2.178895,-1.570000,-1.764426
349,SUCCESS_CARTESIAN,100.000000,1.291185,3,0.219872,2.573902,0.286498,1.263425,3.913546,1.305453,2.177521,-1.570000,-1.764920
350,SUCCESS_CARTESIAN,100.000000,1.087763,3,0.221572,2.562731,0.283925,1.263178,3.914966,1.304916,2.176152,-1.570000,-1.765510
351,SUCCESS_CARTESIAN,100.000000,1.039513,3,0.214664,2.551603,0.281342,1.262938,3.916522,1.304323,2.174652,-1.570000,-1.765461
352,SUCCESS_CARTESIAN,100.000000,1.193787,3,0.215487,2.540382,0.278786,1.262676,3.917780,1.303842,2.173438,-1.570000,-1.766814
353,SUCCESS_CARTESIAN,100.000000,1.367840,3,0.214709,2.529260,0.276202,1.262437,3.919350,1.303238,2.171925,-1.570000,-1.766714
354,SUCCESS_CARTESIAN,100.000000,1.181172,3,0.221562,2.518084,0.273635,1.262181,3.920746,1.302699,2.170579,-1.570000,-1.767431
355,SUCCESS_CARTESIAN,100.000000,1.462266,3,0.216449,2.506870,0.271080,1.261920,3.922003,1.302211,2.169367,-1.570000,-1.768792
356,SUCCESS_CARTESIAN,100.000000,3.879520,3,0.214713,2.495746,0.268494,1.261683,3.923575,1.301597,2.167852,-1.570000,-1.768701
357,SUCCESS_CARTESIAN,100.000000,5.865056,3,0.221150,2.484580,0.265926,1.261429,3.924983,1.301044,2.166495,-1.570000,-1.769369
358,SUCCESS_CARTESIAN,100.000000,5.931292,3,0.219303,2.473437,0.263349,1.261178,3.926475,1.300458,2.165058,-1.570000,-1.769661
359,SUCCESS_CARTESIAN,100.000000,4.102890,3,0.221538,2.462269,0.260782,1.260920,3.927871,1.299904,2.163714,-1.570000,-1.770394
360,SUCCESS_CARTESIAN,100.000000,1.655957,3,0.221103,2.451078,0.258215,1.260660,3.929225,1.299365,2.162410,-1.570000,-1.771330
361,SUCCESS_CARTESIAN,100.000000,1.285690,3,0.217363,2.439960,0.255636,1.260413,3.930773,1.298745,2.160918,-1.570000,-1.771373
362,SUCCESS_CARTESIAN,100.000000,1.489035,3,0.216322,2.428750,0.253078,1.260145,3.932044,1.298234,2.159696,-1.570000,-1.772692
363,SUCCESS_CARTESIAN,100.000000,1.933944,3,0.214646,2.417629,0.250498,1.259900,3.933595,1.297607,2.158203,-1.570000,-1.772741
364,SUCCESS_CARTESIAN,100.000000,2.117043,3,0.220810,2.406472,0.247921,1.259640,3.935032,1.297025,2.156819,-1.570000,-1.773311
365,SUCCESS_CARTESIAN,100.000000,2.917160,3,0.222181,2.395305,0.245360,1.259378,3.936416,1.296458,2.155487,-1.570000,-1.774121
366,SUCCESS_CARTESIAN,100.000000,4.440946,3,0.220818,2.384146,0.242782,1.259119,3.937854,1.295869,2.154103,-1.570000,-1.774697
367,SUCCESS_CARTESIAN,100.000000,4.520865,3,0.221339,2.372988,0.240219,1.258859,3.939264,1.295285,2.152747,-1.570000,-1.775396
368,SUCCESS_CARTESIAN,100.000000,3.894462,3,0.222188,2.361818,0.237657,1.258599,3.940650,1.294711,2.151414,-1.570000,-1.776213
