# Incremental Trajectory Planning Results with Retry Mechanism
# Total Waypoints: 450
Point_Index,Status,Completion(%),Planning_Time(ms),Output_Points,Exec_Time(s),J0,J1,J2,J3,J4,J5,J6,J7
180,SUCCESS_CARTESIAN,100.000000,0.907292,3,0.208546,1.356147,1.800430,1.375031,1.614957,0.695771,1.738009,-1.536203,-2.471604
181,SUCCESS_CARTESIAN,100.000000,0.951363,3,0.221114,1.367534,1.797566,1.375757,1.612015,0.694453,1.739924,-1.538651,-2.472525
182,SUCCESS_CARTESIAN,100.000000,0.831290,3,0.224891,1.378911,1.798707,1.376703,1.617187,0.692389,1.736704,-1.535073,-2.475222
183,SUCCESS_CARTESIAN,100.000000,0.851587,3,0.211025,1.389633,1.797907,1.378360,1.618362,0.687901,1.736128,-1.534919,-2.479805
184,SUCCESS_CARTESIAN,100.000000,0.784935,3,0.215564,1.399608,1.794844,1.380808,1.614899,0.680771,1.738532,-1.538753,-2.486393
185,SUCCESS_CARTESIAN,100.000000,0.800122,3,0.224887,1.411391,1.793230,1.381124,1.614528,0.680847,1.738768,-1.539025,-2.486203
186,SUCCESS_CARTESIAN,100.000000,0.771900,3,0.225020,1.421832,1.787147,1.382895,1.605070,0.676024,1.744796,-1.547096,-2.488872
187,SUCCESS_CARTESIAN,100.000000,0.800985,3,0.228336,1.434437,1.783314,1.382094,1.600299,0.679830,1.747697,-1.550090,-2.485374
188,SUCCESS_CARTESIAN,100.000000,0.849877,3,0.269192,1.449012,1.779618,1.378932,1.595875,0.691710,1.750249,-1.551356,-2.472238
189,SUCCESS_CARTESIAN,100.000000,0.781420,3,0.225427,1.460565,1.782619,1.379689,1.604831,0.690239,1.744606,-1.544808,-2.474895
190,SUCCESS_CARTESIAN,100.000000,0.927518,3,0.266441,1.471090,1.784567,1.381694,1.611564,0.684565,1.740513,-1.540662,-2.481737
191,SUCCESS_CARTESIAN,100.000000,0.820161,3,0.215509,1.482027,1.784555,1.383127,1.614360,0.680840,1.738881,-1.539148,-2.485360
192,SUCCESS_CARTESIAN,100.000000,0.807906,3,0.240409,1.495367,1.783356,1.381546,1.614974,0.687327,1.738278,-1.537598,-2.478684
193,SUCCESS_CARTESIAN,100.000000,1.063006,3,0.230150,1.506862,1.779148,1.382076,1.609336,0.686628,1.741850,-1.542011,-2.479058
194,SUCCESS_CARTESIAN,100.000000,1.102745,3,0.219314,1.517934,1.778950,1.383324,1.611766,0.683513,1.740421,-1.540689,-2.482317
195,SUCCESS_CARTESIAN,100.000000,1.061907,3,0.216052,1.529101,1.777858,1.384415,1.612415,0.680944,1.740088,-1.540628,-2.484238
196,SUCCESS_CARTESIAN,100.000000,1.085467,3,0.231963,1.541553,1.782045,1.384232,1.623794,0.682642,1.732908,-1.531628,-2.484850
197,SUCCESS_CARTESIAN,100.000000,1.083406,3,0.222282,1.553315,1.780428,1.384559,1.623415,0.682653,1.733145,-1.531916,-2.483830
198,SUCCESS_CARTESIAN,100.000000,0.888614,3,0.226448,1.565416,1.780035,1.384543,1.625562,0.683788,1.731759,-1.530092,-2.483107
199,SUCCESS_CARTESIAN,100.000000,0.844625,3,0.230933,1.575871,1.779730,1.386573,1.627675,0.678013,1.730671,-1.529392,-2.489425
200,SUCCESS_CARTESIAN,100.000000,0.828304,3,0.213359,1.586905,1.778012,1.387793,1.627022,0.675001,1.731197,-1.530374,-2.491903
201,SUCCESS_CARTESIAN,100.000000,0.770610,3,0.224832,1.597620,1.772538,1.389177,1.618808,0.671437,1.736404,-1.537290,-2.493965
202,SUCCESS_CARTESIAN,100.000000,0.753328,3,0.230829,1.610056,1.769567,1.388574,1.615786,0.674508,1.738183,-1.539111,-2.490958
203,SUCCESS_CARTESIAN,100.000000,0.760135,3,0.237170,1.620261,1.769973,1.390972,1.619328,0.667545,1.736218,-1.537529,-2.498352
204,SUCCESS_CARTESIAN,100.000000,0.745438,3,0.223763,1.629365,1.767741,1.394661,1.617474,0.656324,1.737704,-1.540818,-2.508225
205,SUCCESS_CARTESIAN,100.000000,0.701838,3,0.236461,1.642177,1.763817,1.393496,1.612612,0.661234,1.740515,-1.543793,-2.503634
206,SUCCESS_CARTESIAN,100.000000,0.647985,3,0.223235,1.653667,1.762774,1.394199,1.613369,0.659958,1.740092,-1.543421,-2.504155
207,SUCCESS_CARTESIAN,100.000000,0.627512,3,0.225780,1.665473,1.758915,1.394356,1.608534,0.660466,1.743028,-1.547098,-2.502940
208,SUCCESS_CARTESIAN,100.000000,0.608984,3,0.220106,1.677561,1.758105,1.394315,1.609810,0.661620,1.742224,-1.545896,-2.502393
209,SUCCESS_CARTESIAN,100.000000,0.575296,3,0.236289,1.690492,1.754787,1.393083,1.606140,0.666788,1.744350,-1.547864,-2.496454
210,SUCCESS_CARTESIAN,100.000000,0.618398,3,0.224800,1.702145,1.757500,1.393765,1.614426,0.665550,1.739290,-1.541660,-2.498365
211,SUCCESS_CARTESIAN,100.000000,0.730246,3,0.216793,1.713421,1.757172,1.394783,1.616590,0.663173,1.738034,-1.540377,-2.501346
212,SUCCESS_CARTESIAN,100.000000,0.763935,3,0.240549,1.727293,1.759169,1.392657,1.623671,0.671313,1.733412,-1.533554,-2.493875
213,SUCCESS_CARTESIAN,100.000000,0.748773,3,0.226095,1.738953,1.760934,1.393325,1.630065,0.670094,1.729517,-1.528804,-2.495881
214,SUCCESS_CARTESIAN,100.000000,0.634260,3,0.218702,1.749232,1.762664,1.395780,1.636204,0.662928,1.726062,-1.525171,-2.503653
215,SUCCESS_CARTESIAN,100.000000,0.685757,3,0.213036,1.760446,1.765840,1.397207,1.645321,0.659184,1.720702,-1.518615,-2.508169
216,SUCCESS_CARTESIAN,100.000000,0.663742,3,0.223069,1.772446,1.764256,1.397184,1.645049,0.660258,1.720811,-1.518667,-2.507426
217,SUCCESS_CARTESIAN,100.000000,0.654602,3,0.235171,1.785302,1.762587,1.396066,1.644747,0.664995,1.720750,-1.518195,-2.502219
218,SUCCESS_CARTESIAN,100.000000,0.665294,3,0.216050,1.796443,1.763701,1.397406,1.649741,0.661530,1.717893,-1.514815,-2.506298
219,SUCCESS_CARTESIAN,100.000000,0.615830,3,0.224649,1.808294,1.760308,1.397383,1.645857,0.662603,1.720198,-1.517686,-2.504782
220,SUCCESS_CARTESIAN,100.000000,1.175870,4,0.453078,1.844803,1.773735,1.398145,1.684786,0.664029,1.755726,-1.568175,-2.509937
221,SUCCESS_CARTESIAN,100.000000,1.805983,4,0.643565,1.890022,1.814670,1.395779,1.788093,0.677628,1.750634,-1.567282,-2.511231
222,SUCCESS_CARTESIAN,100.000000,1.529838,4,0.629112,1.937133,1.850290,1.396256,1.889647,0.683391,1.745478,-1.570000,-2.519406
223,SUCCESS_CARTESIAN,100.000000,1.200915,4,0.657376,1.987691,1.883884,1.398583,1.996826,0.684483,1.735645,-1.569992,-2.532219
224,SUCCESS_CARTESIAN,100.000000,3.374976,4,0.662775,2.043604,1.911476,1.398923,2.104967,0.693824,1.724073,-1.568630,-2.536109
225,SUCCESS_CARTESIAN,100.000000,2.846129,4,0.644643,2.103244,1.929124,1.396097,2.208204,0.715615,1.714614,-1.569983,-2.526087
226,SUCCESS_CARTESIAN,100.000000,1.447480,4,0.652997,2.164997,1.941559,1.394169,2.314809,0.735959,1.702080,-1.569999,-2.516725
227,SUCCESS_CARTESIAN,100.000000,1.174060,4,0.653752,2.227170,1.949467,1.394893,2.424165,0.748351,1.686884,-1.569939,-2.514222
228,SUCCESS_CARTESIAN,100.000000,1.043620,4,0.660756,2.290984,1.949394,1.394308,2.534239,0.766707,1.670453,-1.569541,-2.504451
229,SUCCESS_CARTESIAN,100.000000,1.013770,4,0.663568,2.354632,1.941090,1.392969,2.643960,0.789114,1.653662,-1.569995,-2.489128
230,SUCCESS_CARTESIAN,100.000000,0.958601,4,0.668452,2.416391,1.931455,1.397341,2.757790,0.791256,1.633479,-1.569942,-2.492663
231,SUCCESS_CARTESIAN,100.000000,1.082833,4,0.681426,2.476559,1.918645,1.405487,2.872792,0.779899,1.612102,-1.569882,-2.508080
232,SUCCESS_CARTESIAN,100.000000,1.046089,4,0.675121,2.535757,1.895231,1.409803,2.986708,0.783131,1.591211,-1.569947,-2.507194
233,SUCCESS_CARTESIAN,100.000000,1.134022,4,0.676470,2.592598,1.860484,1.409464,3.100980,0.803990,1.569938,-1.569966,-2.486975
234,SUCCESS_CARTESIAN,100.000000,0.856200,2,0.139325,2.593484,1.851159,1.411073,3.102046,0.803334,1.569166,-1.569223,-2.484021
235,SUCCESS_CARTESIAN,100.000000,0.747555,2,0.131490,2.593290,1.843849,1.414689,3.100964,0.795007,1.569953,-1.569965,-2.490303
236,SUCCESS_CARTESIAN,100.000000,0.707381,2,0.127707,2.596560,1.836142,1.417798,3.107245,0.788581,1.565488,-1.565534,-2.493059
237,SUCCESS_CARTESIAN,100.000000,0.727310,2,0.138073,2.595875,1.827359,1.419967,3.104994,0.785527,1.567109,-1.567111,-2.493559
238,SUCCESS_CARTESIAN,100.000000,0.693344,2,0.151096,2.601501,1.817160,1.420502,3.116089,0.788453,1.559238,-1.559302,-2.487874
239,SUCCESS_CARTESIAN,100.000000,0.836551,2,0.150927,2.602460,1.806233,1.420451,3.117212,0.793505,1.558369,-1.558571,-2.479223
240,SUCCESS_CARTESIAN,100.000000,0.857803,2,0.134459,2.605153,1.797847,1.422846,3.122168,0.789297,1.554898,-1.555034,-2.480245
241,SUCCESS_CARTESIAN,100.000000,0.760408,2,0.132364,2.604794,1.789867,1.425692,3.120618,0.783301,1.556091,-1.556031,-2.483621
242,SUCCESS_CARTESIAN,100.000000,1.120246,2,0.139733,2.609771,1.780201,1.426751,3.130351,0.783872,1.549203,-1.549153,-2.479846
243,SUCCESS_CARTESIAN,100.000000,1.637781,2,0.166515,2.615197,1.768006,1.425308,3.141046,0.793630,1.541369,-1.541863,-2.466693
244,SUCCESS_CARTESIAN,100.000000,1.747568,2,0.139221,2.615105,1.758785,1.426828,3.139991,0.792245,1.542161,-1.542563,-2.465592
245,SUCCESS_CARTESIAN,100.000000,1.465696,2,0.150432,2.614715,1.748353,1.427129,3.138292,0.795332,1.543288,-1.543840,-2.459337
246,SUCCESS_CARTESIAN,100.000000,1.220532,2,0.190769,2.623200,1.738578,1.428097,3.155617,0.795807,1.530884,-1.531737,-2.455885
247,SUCCESS_CARTESIAN,100.000000,1.286756,2,0.132207,2.621871,1.730260,1.430405,3.151881,0.791170,1.533726,-1.534173,-2.456963
248,SUCCESS_CARTESIAN,100.000000,2.341377,2,0.184988,2.629811,1.722410,1.433330,3.167890,0.784145,1.522658,-1.522595,-2.460427
249,SUCCESS_CARTESIAN,100.000000,2.719544,2,0.131688,2.630049,1.714219,1.435757,3.167463,0.778887,1.523212,-1.522646,-2.463074
250,SUCCESS_CARTESIAN,100.000000,3.866189,2,0.138911,2.628996,1.705308,1.437412,3.164343,0.776398,1.525523,-1.524751,-2.462528
251,SUCCESS_CARTESIAN,100.000000,1.756108,2,0.141360,2.628669,1.696012,1.438672,3.162783,0.775258,1.526670,-1.525813,-2.461145
252,SUCCESS_CARTESIAN,100.000000,0.806561,2,0.200064,2.619599,1.686600,1.439698,3.142719,0.774889,1.540744,-1.540122,-2.458441
253,SUCCESS_CARTESIAN,100.000000,0.756400,2,0.150725,2.617990,1.675875,1.439462,3.138453,0.779031,1.543618,-1.543281,-2.451764
254,SUCCESS_CARTESIAN,100.000000,0.768428,2,0.135389,2.621807,1.666719,1.440802,3.145696,0.777281,1.538582,-1.538073,-2.450180
255,SUCCESS_CARTESIAN,100.000000,0.632077,2,0.132275,2.623988,1.658334,1.442922,3.149447,0.772567,1.536110,-1.535239,-2.452276
256,SUCCESS_CARTESIAN,100.000000,0.709404,2,0.142456,2.624844,1.648598,1.443622,3.150407,0.772963,1.535430,-1.534564,-2.448204
257,SUCCESS_CARTESIAN,100.000000,0.611405,2,0.163034,2.619085,1.638825,1.444240,3.137372,0.773545,1.544524,-1.543911,-2.445333
258,SUCCESS_CARTESIAN,100.000000,0.578770,2,0.150392,2.617577,1.628432,1.444223,3.133315,0.776362,1.547289,-1.546872,-2.439488
259,SUCCESS_CARTESIAN,100.000000,0.585255,2,0.145690,2.613262,1.618624,1.444827,3.123310,0.776784,1.554300,-1.554017,-2.436044
260,SUCCESS_CARTESIAN,100.000000,0.545648,2,0.128179,2.613173,1.610445,1.447016,3.122328,0.771268,1.555080,-1.554618,-2.439067
261,SUCCESS_CARTESIAN,100.000000,0.553230,2,0.139355,2.613563,1.601090,1.447972,3.122312,0.770219,1.555105,-1.554625,-2.436433
262,SUCCESS_CARTESIAN,100.000000,0.560091,2,0.138891,2.610452,1.591526,1.448766,3.114897,0.769619,1.560276,-1.559941,-2.434490
263,SUCCESS_CARTESIAN,100.000000,0.548655,2,0.150734,2.612386,1.580792,1.448214,3.118074,0.773856,1.558009,-1.557713,-2.427162
264,SUCCESS_CARTESIAN,100.000000,0.578662,2,0.150934,2.614736,1.569858,1.447435,3.122139,0.778839,1.555094,-1.554893,-2.419548
265,SUCCESS_CARTESIAN,100.000000,0.562707,2,0.130060,2.616519,1.562116,1.449888,3.125137,0.771837,1.553107,-1.552619,-2.422855
266,SUCCESS_CARTESIAN,100.000000,0.580565,2,0.136123,2.620609,1.553355,1.451278,3.132944,0.768641,1.547739,-1.546957,-2.423351
267,SUCCESS_CARTESIAN,100.000000,0.571165,2,0.139408,2.621493,1.543948,1.452017,3.133962,0.767734,1.547052,-1.546206,-2.421685
268,SUCCESS_CARTESIAN,100.000000,0.525014,2,0.139386,2.621945,1.534562,1.452758,3.134066,0.766738,1.547003,-1.546117,-2.419033
269,SUCCESS_CARTESIAN,100.000000,0.555245,2,0.139806,2.622393,1.524756,1.453022,3.134159,0.767334,1.546925,-1.546055,-2.415340
270,SUCCESS_CARTESIAN,100.000000,0.580740,2,0.134012,2.624091,1.516192,1.454546,3.136898,0.763242,1.545131,-1.543978,-2.416780
271,SUCCESS_CARTESIAN,100.000000,0.619105,2,0.136011,2.628135,1.507465,1.455894,3.144552,0.759721,1.539946,-1.538345,-2.417045
272,SUCCESS_CARTESIAN,100.000000,0.577406,2,0.163149,2.622277,1.497827,1.456280,3.131403,0.759560,1.549021,-1.547865,-2.414873
273,SUCCESS_CARTESIAN,100.000000,0.529917,2,0.127779,2.624329,1.490218,1.458762,3.134895,0.751781,1.546803,-1.545155,-2.418482
274,SUCCESS_CARTESIAN,100.000000,0.565262,2,0.144452,2.624316,1.480374,1.458837,3.134020,0.752506,1.547388,-1.545805,-2.415668
275,SUCCESS_CARTESIAN,100.000000,0.573375,2,0.139462,2.623615,1.470912,1.459320,3.131712,0.751703,1.548986,-1.547471,-2.413409
276,SUCCESS_CARTESIAN,100.000000,0.570797,2,0.132670,2.627868,1.462639,1.461019,3.139765,0.746440,1.543637,-1.541447,-2.415955
277,SUCCESS_CARTESIAN,100.000000,0.525544,2,0.147362,2.632115,1.452429,1.460638,3.147782,0.748541,1.538110,-1.535636,-2.410048
278,SUCCESS_CARTESIAN,100.000000,0.566838,2,0.136962,2.631741,1.443446,1.461535,3.146154,0.745938,1.539311,-1.536744,-2.409589
279,SUCCESS_CARTESIAN,100.000000,0.555114,2,0.138005,2.631624,1.434726,1.462695,3.145061,0.742297,1.540175,-1.537434,-2.410670
280,SUCCESS_CARTESIAN,100.000000,0.564361,2,0.143443,2.631974,1.424930,1.462663,3.144950,0.742822,1.540232,-1.537532,-2.406532
281,SUCCESS_CARTESIAN,100.000000,1.619394,2,0.134728,2.633965,1.415920,1.463457,3.148242,0.740278,1.538094,-1.535024,-2.406927
282,SUCCESS_CARTESIAN,100.000000,1.010697,2,0.148922,2.633242,1.405628,1.462823,3.145908,0.742750,1.539586,-1.536824,-2.400891
283,SUCCESS_CARTESIAN,100.000000,0.917466,2,0.128174,2.631650,1.397455,1.464473,3.141754,0.736975,1.542577,-1.539719,-2.403655
284,SUCCESS_CARTESIAN,100.000000,0.804767,2,0.156326,2.635946,1.385727,1.462228,3.149862,0.744947,1.536826,-1.533990,-2.392912
285,SUCCESS_CARTESIAN,100.000000,0.869909,2,0.166204,2.642507,1.377349,1.463695,3.162627,0.739610,1.528406,-1.524384,-2.394788
286,SUCCESS_CARTESIAN,100.000000,0.848505,2,0.139387,2.639969,1.367962,1.463878,3.156509,0.738747,1.532574,-1.528867,-2.393243
287,SUCCESS_CARTESIAN,100.000000,0.730616,2,0.138086,2.642722,1.359167,1.464788,3.161349,0.735223,1.529468,-1.525146,-2.393010
288,SUCCESS_CARTESIAN,100.000000,0.690060,2,0.133710,2.641444,1.350674,1.465931,3.157825,0.730760,1.532030,-1.527584,-2.394478
289,SUCCESS_CARTESIAN,100.000000,0.660963,2,0.135136,2.639303,1.342097,1.466957,3.152540,0.726623,1.535726,-1.531371,-2.396693
290,SUCCESS_CARTESIAN,100.000000,0.646548,2,0.134840,2.641810,1.332965,1.467415,3.156861,0.724418,1.532945,-1.528060,-2.395151
291,SUCCESS_CARTESIAN,100.000000,0.662467,2,0.148767,2.644089,1.322443,1.466273,3.160759,0.727711,1.530206,-1.525278,-2.388641
292,SUCCESS_CARTESIAN,100.000000,0.649445,2,0.127028,2.642879,1.314708,1.468179,3.157364,0.720210,1.532792,-1.527524,-2.393142
293,SUCCESS_CARTESIAN,100.000000,0.644830,2,0.162324,2.637090,1.307791,1.471003,3.144617,0.709472,1.541576,-1.536785,-2.401636
294,SUCCESS_CARTESIAN,100.000000,0.682952,2,0.154188,2.639026,1.296643,1.469001,3.147767,0.715412,1.539305,-1.534582,-2.392489
295,SUCCESS_CARTESIAN,100.000000,0.727623,2,0.140046,2.641316,1.287521,1.469308,3.151625,0.713232,1.536857,-1.531597,-2.392008
296,SUCCESS_CARTESIAN,100.000000,0.733965,2,0.138990,2.641451,1.278530,1.469731,3.151061,0.710567,1.537332,-1.531932,-2.391072
297,SUCCESS_CARTESIAN,100.000000,0.708520,2,0.136709,2.641442,1.269979,1.470637,3.150197,0.706124,1.538064,-1.532443,-2.392933
298,SUCCESS_CARTESIAN,100.000000,0.676725,2,0.128921,2.641447,1.262101,1.472324,3.149356,0.698931,1.538882,-1.532852,-2.396532
299,SUCCESS_CARTESIAN,100.000000,0.642588,2,0.139612,2.639436,1.252489,1.471916,3.144445,0.698821,1.542050,-1.536607,-2.394665
300,SUCCESS_CARTESIAN,100.000000,0.644529,2,0.220908,2.651552,1.242210,1.470910,3.168294,0.700695,1.526580,-1.518443,-2.388535
301,SUCCESS_CARTESIAN,100.000000,0.671621,2,0.180822,2.644417,1.235023,1.473193,3.152891,0.691192,1.536921,-1.529884,-2.395378
302,SUCCESS_CARTESIAN,100.000000,0.615713,2,0.141778,2.642138,1.225626,1.472942,3.147454,0.690261,1.540425,-1.534043,-2.393863
303,SUCCESS_CARTESIAN,100.000000,0.622441,2,0.139367,2.645017,1.216258,1.472756,3.152462,0.689024,1.537282,-1.530142,-2.392396
304,SUCCESS_CARTESIAN,100.000000,0.592441,2,0.134567,2.647424,1.207381,1.473149,3.156493,0.685735,1.534858,-1.526915,-2.391934
305,SUCCESS_CARTESIAN,100.000000,0.720256,2,0.132082,2.646961,1.198897,1.473946,3.154712,0.680974,1.536191,-1.528126,-2.393650
306,SUCCESS_CARTESIAN,100.000000,0.661044,2,0.150240,2.650665,1.188112,1.471968,3.161411,0.685501,1.531748,-1.523101,-2.385763
307,SUCCESS_CARTESIAN,100.000000,0.847252,2,0.136454,2.648306,1.179038,1.471924,3.155816,0.683381,1.535390,-1.527354,-2.385502
308,SUCCESS_CARTESIAN,100.000000,1.105429,2,0.142218,2.648392,1.169403,1.471225,3.155175,0.683395,1.535795,-1.527852,-2.382927
309,SUCCESS_CARTESIAN,100.000000,1.385183,2,0.144128,2.645677,1.159513,1.470155,3.148885,0.684580,1.539728,-1.532763,-2.378255
310,SUCCESS_CARTESIAN,100.000000,0.920536,2,0.136534,2.649441,1.152010,1.472081,3.155611,0.675535,1.535861,-1.527248,-2.384508
311,SUCCESS_CARTESIAN,100.000000,1.408063,2,0.139064,2.649083,1.142946,1.471987,3.154070,0.673227,1.536923,-1.528362,-2.383812
312,SUCCESS_CARTESIAN,100.000000,3.338445,2,0.139539,2.654246,1.133762,1.471842,3.163609,0.670993,1.531075,-1.520820,-2.382078
313,SUCCESS_CARTESIAN,100.000000,1.881758,2,0.158003,2.654182,1.121924,1.468221,3.162767,0.680334,1.531140,-1.521848,-2.370744
314,SUCCESS_CARTESIAN,100.000000,0.944046,2,0.142597,2.652537,1.112404,1.467438,3.158639,0.680055,1.533756,-1.525043,-2.367963
315,SUCCESS_CARTESIAN,100.000000,0.749604,2,0.142614,2.650360,1.102943,1.466690,3.153438,0.679559,1.537053,-1.529068,-2.365513
316,SUCCESS_CARTESIAN,100.000000,0.881296,2,0.144663,2.649521,1.093266,1.465674,3.150939,0.679867,1.538614,-1.531021,-2.362131
317,SUCCESS_CARTESIAN,100.000000,0.842263,2,0.133649,2.648703,1.084832,1.466170,3.148465,0.674978,1.540357,-1.532794,-2.363995
318,SUCCESS_CARTESIAN,100.000000,0.777995,2,0.133173,2.649601,1.076181,1.466396,3.149447,0.670915,1.539901,-1.531903,-2.364950
319,SUCCESS_CARTESIAN,100.000000,0.587854,2,0.138966,2.652253,1.067216,1.466225,3.153944,0.668087,1.537220,-1.528287,-2.365553
320,SUCCESS_CARTESIAN,100.000000,0.583254,2,0.128007,2.653386,1.059209,1.467244,3.155366,0.661238,1.536637,-1.526937,-2.368199
321,SUCCESS_CARTESIAN,100.000000,0.604938,2,0.140420,2.652084,1.049410,1.465889,3.151968,0.662171,1.538689,-1.529646,-2.365241
322,SUCCESS_CARTESIAN,100.000000,0.593097,2,0.136571,2.652216,1.040557,1.465748,3.151416,0.659002,1.539157,-1.529983,-2.364830
323,SUCCESS_CARTESIAN,100.000000,0.661290,2,0.144952,2.651211,1.030810,1.464402,3.148611,0.659708,1.540853,-1.532207,-2.361559
324,SUCCESS_CARTESIAN,100.000000,0.675843,2,0.133044,2.648963,1.022281,1.464615,3.143321,0.655180,1.544254,-1.536277,-2.363131
325,SUCCESS_CARTESIAN,100.000000,0.757008,2,0.174156,2.656515,1.014829,1.466325,3.157493,0.645635,1.536043,-1.524711,-2.369640
326,SUCCESS_CARTESIAN,100.000000,0.678605,2,0.163411,2.650152,1.005378,1.465205,3.144081,0.645338,1.544137,-1.535410,-2.366676
327,SUCCESS_CARTESIAN,100.000000,0.906256,2,0.139563,2.652983,0.995814,1.464001,3.148898,0.645205,1.541241,-1.531560,-2.364070
328,SUCCESS_CARTESIAN,100.000000,1.321142,2,0.136564,2.655520,0.987165,1.463995,3.153114,0.641057,1.538878,-1.528061,-2.364971
329,SUCCESS_CARTESIAN,100.000000,1.327559,2,0.142734,2.655215,0.977640,1.462747,3.151717,0.640888,1.539722,-1.529174,-2.362102
330,SUCCESS_CARTESIAN,100.000000,0.998266,2,0.143674,2.660560,0.969081,1.462881,3.161460,0.636102,1.534122,-1.521193,-2.363993
331,SUCCESS_CARTESIAN,100.000000,0.726363,2,0.148887,2.659305,0.961851,1.464682,3.158116,0.625844,1.536596,-1.523528,-2.371646
332,SUCCESS_CARTESIAN,100.000000,0.691927,2,0.139705,2.661293,0.952145,1.463136,3.161243,0.626381,1.534733,-1.521015,-2.367002
333,SUCCESS_CARTESIAN,100.000000,0.616616,2,0.133695,2.658823,0.943667,1.463154,3.155571,0.621723,1.538284,-1.525456,-2.369749
334,SUCCESS_CARTESIAN,100.000000,0.628002,2,0.139178,2.661695,0.934489,1.462262,3.160412,0.619978,1.535537,-1.521461,-2.371361
335,SUCCESS_CARTESIAN,100.000000,0.875687,4,0.531396,2.693124,0.896731,1.454654,3.222992,0.627607,1.568958,-1.542547,-2.365292
336,SUCCESS_JOINT_SPACE,100.000000,47.190267,42,5.212347,2.695409,0.112442,1.295498,6.092054,1.440974,1.907208,1.496451,1.830677
337,SUCCESS_CARTESIAN,100.000000,1.663042,5,0.548847,2.679963,0.078056,1.289998,6.123701,1.446816,1.978519,1.476371,1.827981
338,SUCCESS_CARTESIAN,100.000000,1.166470,4,0.593929,2.647923,0.043932,1.284894,6.210568,1.449965,1.989821,1.462030,1.819664
339,SUCCESS_CARTESIAN,100.000000,1.113961,4,0.677391,2.618879,0.016730,1.279558,6.271927,1.463287,2.028068,1.450086,1.799466
340,SUCCESS_CARTESIAN,100.000000,1.467353,5,1.516540,2.665335,0.002515,1.274417,5.996972,1.480003,2.404943,1.417529,1.756256
341,SUCCESS_JOINT_SPACE,100.000000,90.532173,4,1.155252,2.700000,0.000084,1.268207,5.749746,1.481922,2.744107,1.386097,1.727910
342,SUCCESS_JOINT_SPACE,100.000000,100.412486,25,4.393313,2.389598,0.345567,1.265529,2.365851,1.467267,-0.041864,1.562912,1.675660
343,SUCCESS_CARTESIAN,100.000000,1.441235,4,0.689175,2.361923,0.319528,1.263328,2.359074,1.466004,0.067421,1.555985,1.671778
344,SUCCESS_CARTESIAN,100.000000,1.182010,4,0.543396,2.340666,0.307477,1.260467,2.403978,1.460181,0.122764,1.552226,1.666068
345,SUCCESS_CARTESIAN,100.000000,1.002802,4,0.558402,2.320358,0.299791,1.258034,2.461276,1.454915,0.165936,1.549012,1.658600
346,SUCCESS_CARTESIAN,100.000000,0.822086,4,0.584347,2.301357,0.292420,1.255706,2.521000,1.458012,0.206879,1.538727,1.648842
347,SUCCESS_CARTESIAN,100.000000,0.872372,4,0.674140,2.288224,0.289049,1.253639,2.608571,1.466898,0.220474,1.524789,1.633982
348,SUCCESS_CARTESIAN,100.000000,0.795131,4,0.510115,2.263026,0.288139,1.252732,2.655392,1.459761,0.274382,1.526792,1.626554
349,SUCCESS_CARTESIAN,100.000000,0.643216,3,0.245624,2.251219,0.287521,1.252632,2.657698,1.455243,0.272049,1.531216,1.627677
350,SUCCESS_CARTESIAN,100.000000,0.597685,3,0.230885,2.239169,0.282160,1.252065,2.650434,1.461570,0.279308,1.524911,1.626801
351,SUCCESS_CARTESIAN,100.000000,0.623490,3,0.214145,2.227907,0.278579,1.251634,2.649434,1.464731,0.280341,1.521841,1.626802
352,SUCCESS_CARTESIAN,100.000000,0.988205,3,0.226326,2.215998,0.274449,1.251182,2.644951,1.468339,0.284822,1.518249,1.625476
353,SUCCESS_CARTESIAN,100.000000,1.459792,3,0.232684,2.203139,0.270289,1.250783,2.636864,1.470811,0.292871,1.515638,1.626392
354,SUCCESS_CARTESIAN,100.000000,1.417526,3,0.243524,2.192436,0.267642,1.250411,2.639742,1.472511,0.290044,1.514095,1.625564
355,SUCCESS_CARTESIAN,100.000000,1.043127,3,0.226756,2.181350,0.264523,1.250018,2.640253,1.474795,0.289577,1.511923,1.624081
356,SUCCESS_CARTESIAN,100.000000,0.922680,3,0.289244,2.173281,0.263004,1.249631,2.655293,1.477162,0.274728,1.510045,1.622902
357,SUCCESS_CARTESIAN,100.000000,2.221516,3,0.216941,2.162369,0.262780,1.249476,2.662196,1.472902,0.267821,1.514324,1.623406
358,SUCCESS_CARTESIAN,100.000000,2.350260,3,0.228505,2.150116,0.261331,1.249285,2.661687,1.469868,0.268283,1.517246,1.624672
359,SUCCESS_CARTESIAN,100.000000,0.958608,3,0.230067,2.137223,0.259207,1.249053,2.657489,1.467628,0.272410,1.519281,1.625613
360,SUCCESS_CARTESIAN,100.000000,0.708029,3,0.245197,2.127182,0.258599,1.248830,2.666808,1.465312,0.263156,1.521771,1.625006
361,SUCCESS_CARTESIAN,100.000000,0.785765,3,0.214078,2.116574,0.257739,1.248620,2.673444,1.462874,0.256563,1.524312,1.625654
362,SUCCESS_CARTESIAN,100.000000,0.751574,3,0.232743,2.103836,0.255316,1.248351,2.669277,1.461545,0.260668,1.525471,1.625727
