PopulationSize,MigrationRate,Fitness
26,0.4242,4.152464e+00
26,0.4343,4.264201e+00
26,0.4444,4.105770e+00
26,0.4545,4.043854e+00
26,0.4646,3.663359e+00
26,0.4747,4.002906e+00
26,0.4848,4.108070e+00
26,0.4949,4.141487e+00
26,0.5051,4.073743e+00
26,0.5152,3.999309e+00
26,0.5253,3.331494e+00
26,0.5354,3.988734e+00
26,0.5455,4.098102e+00
26,0.5556,3.854877e+00
26,0.5657,4.624556e+00
26,0.5758,3.784335e+00
26,0.5859,3.834241e+00
26,0.5960,4.165239e+00
26,0.6061,3.837985e+00
26,0.6162,3.908490e+00
26,0.6263,3.970170e+00
26,0.6364,4.051168e+00
26,0.6465,3.968039e+00
26,0.6566,3.926634e+00
26,0.6667,3.976819e+00
26,0.6768,3.605420e+00
26,0.6869,4.103565e+00
26,0.6970,4.067289e+00
26,0.7071,3.213525e+00
26,0.7172,4.002168e+00
26,0.7273,4.018889e+00
26,0.7374,4.066653e+00
26,0.7475,3.901375e+00
26,0.7576,3.964171e+00
26,0.7677,3.932779e+00
26,0.7778,3.677097e+00
26,0.7879,3.951967e+00
26,0.7980,4.163224e+00
26,0.8081,3.652349e+00
26,0.8182,4.084653e+00
26,0.8283,3.798202e+00
26,0.8384,4.011967e+00
26,0.8485,4.041455e+00
26,0.8586,2.671764e+00
26,0.8687,4.356492e+00
26,0.8788,3.820507e+00
26,0.8889,4.191704e+00
26,0.8990,4.115837e+00
26,0.9091,3.199030e+00
26,0.9192,3.063911e+00
26,0.9293,3.983039e+00
26,0.9394,4.297728e+00
26,0.9495,3.952284e+00
26,0.9596,3.890763e+00
26,0.9697,3.856437e+00
26,0.9798,3.760025e+00
26,0.9899,4.231616e+00
26,1.0000,3.931352e+00
27,0.0000,3.987771e+00
27,0.0101,3.777998e+00
27,0.0202,3.900506e+00
27,0.0303,3.920246e+00
27,0.0404,3.967458e+00
27,0.0505,4.036868e+00
27,0.0606,4.294617e+00
27,0.0707,3.992092e+00
27,0.0808,3.977113e+00
27,0.0909,3.880040e+00
27,0.1010,3.744175e+00
27,0.1111,3.888925e+00
27,0.1212,4.059883e+00
27,0.1313,4.049355e+00
27,0.1414,3.591337e+00
27,0.1515,3.085360e+00
27,0.1616,3.883610e+00
27,0.1717,3.819686e+00
27,0.1818,3.966570e+00
27,0.1919,3.967117e+00
27,0.2020,2.474249e+00
27,0.2121,4.093699e+00
27,0.2222,4.022144e+00
27,0.2323,3.809989e+00
27,0.2424,3.642831e+00
27,0.2525,4.056087e+00
27,0.2626,4.036698e+00
27,0.2727,4.126895e+00
27,0.2828,4.125410e+00
27,0.2929,3.860963e+00
27,0.3030,4.237017e+00
27,0.3131,3.914316e+00
27,0.3232,3.930036e+00
27,0.3333,3.934041e+00
27,0.3434,4.367312e+00
27,0.3535,3.922115e+00
27,0.3636,3.818466e+00
27,0.3737,3.847959e+00
27,0.3838,3.639061e+00
27,0.3939,3.892391e+00
27,0.4040,3.982690e+00
27,0.4141,3.792596e+00
27,0.4242,3.903232e+00
27,0.4343,3.854211e+00
27,0.4444,3.854376e+00
27,0.4545,4.328000e+00
27,0.4646,4.128639e+00
27,0.4747,3.302861e+00
27,0.4848,3.909242e+00
27,0.4949,4.010841e+00
27,0.5051,3.843344e+00
27,0.5152,3.347500e+00
27,0.5253,3.696372e+00
27,0.5354,3.885001e+00
27,0.5455,4.611734e+00
27,0.5556,3.954094e+00
27,0.5657,3.230431e+00
27,0.5758,4.065776e+00
27,0.5859,4.377882e+00
27,0.5960,3.506576e+00
27,0.6061,4.552405e+00
27,0.6162,3.732557e+00
27,0.6263,4.057179e+00
27,0.6364,3.696029e+00
27,0.6465,4.128446e+00
27,0.6566,3.867259e+00
27,0.6667,4.016140e+00
27,0.6768,4.038443e+00
27,0.6869,3.633272e+00
27,0.6970,3.251519e+00
27,0.7071,4.776801e+00
27,0.7172,3.212481e+00
27,0.7273,3.982291e+00
27,0.7374,3.830841e+00
27,0.7475,4.006232e+00
27,0.7576,3.395443e+00
27,0.7677,4.009964e+00
27,0.7778,4.308103e+00
27,0.7879,3.874109e+00
27,0.7980,4.026786e+00
27,0.8081,4.658452e+00
27,0.8182,3.974197e+00
27,0.8283,3.944174e+00
27,0.8384,3.795870e+00
27,0.8485,3.980662e+00
27,0.8586,4.139756e+00
27,0.8687,3.504077e+00
27,0.8788,3.855723e+00
27,0.8889,3.973923e+00
27,0.8990,3.949795e+00
27,0.9091,3.973173e+00
27,0.9192,3.937457e+00
27,0.9293,3.720043e+00
27,0.9394,4.026339e+00
27,0.9495,4.017728e+00
27,0.9596,3.985943e+00
27,0.9697,3.124825e+00
27,0.9798,3.909533e+00
27,0.9899,4.021182e+00
27,1.0000,3.710625e+00
28,0.0000,3.594921e+00
28,0.0101,3.190896e+00
28,0.0202,3.852725e+00
28,0.0303,3.864551e+00
28,0.0404,3.961538e+00
28,0.0505,3.963433e+00
28,0.0606,3.847613e+00
28,0.0707,3.115701e+00
28,0.0808,4.044738e+00
28,0.0909,3.953265e+00
28,0.1010,3.482595e+00
28,0.1111,3.730571e+00
28,0.1212,3.502338e+00
28,0.1313,4.185657e+00
28,0.1414,3.730992e+00
28,0.1515,4.066321e+00
28,0.1616,4.044702e+00
28,0.1717,3.741399e+00
28,0.1818,2.756505e+00
28,0.1919,3.972264e+00
28,0.2020,3.929754e+00
28,0.2121,3.640322e+00
28,0.2222,3.702615e+00
28,0.2323,4.065733e+00
28,0.2424,3.828589e+00
28,0.2525,3.316495e+00
28,0.2626,3.795728e+00
28,0.2727,3.799207e+00
28,0.2828,3.638532e+00
28,0.2929,3.875401e+00
28,0.3030,3.860493e+00
28,0.3131,3.993912e+00
28,0.3232,3.888286e+00
28,0.3333,4.220296e+00
28,0.3434,3.969516e+00
28,0.3535,3.829927e+00
28,0.3636,4.068350e+00
28,0.3737,3.686430e+00
28,0.3838,3.932594e+00
28,0.3939,3.922832e+00
28,0.4040,3.758723e+00
28,0.4141,3.986482e+00
28,0.4242,3.099713e+00
28,0.4343,3.938900e+00
28,0.4444,4.416359e+00
28,0.4545,3.699197e+00
28,0.4646,4.105365e+00
28,0.4747,3.876496e+00
28,0.4848,4.024427e+00
28,0.4949,3.940099e+00
28,0.5051,3.627395e+00
28,0.5152,3.909563e+00
28,0.5253,4.104643e+00
28,0.5354,4.033486e+00
28,0.5455,3.704201e+00
28,0.5556,3.793290e+00
28,0.5657,3.931927e+00
28,0.5758,4.043753e+00
28,0.5859,3.845421e+00
28,0.5960,4.179117e+00
28,0.6061,3.980190e+00
28,0.6162,3.869270e+00
28,0.6263,3.823399e+00
28,0.6364,3.961535e+00
28,0.6465,3.945844e+00
28,0.6566,4.008205e+00
28,0.6667,3.271439e+00
28,0.6768,3.772711e+00
28,0.6869,3.904081e+00
28,0.6970,3.199462e+00
28,0.7071,3.690777e+00
28,0.7172,3.705821e+00
28,0.7273,3.872655e+00
28,0.7374,3.207954e+00
28,0.7475,3.839750e+00
28,0.7576,3.786759e+00
28,0.7677,3.955631e+00
28,0.7778,3.998046e+00
28,0.7879,4.717279e+00
28,0.7980,4.201150e+00
28,0.8081,3.993050e+00
28,0.8182,3.988939e+00
28,0.8283,4.065192e+00
28,0.8384,3.756734e+00
28,0.8485,3.904787e+00
28,0.8586,3.921011e+00
28,0.8687,3.887553e+00
28,0.8788,3.888115e+00
28,0.8889,3.766202e+00
28,0.8990,3.885483e+00
28,0.9091,3.947268e+00
28,0.9192,3.470695e+00
28,0.9293,3.929997e+00
28,0.9394,4.169416e+00
28,0.9495,2.725560e+00
28,0.9596,4.069573e+00
28,0.9697,4.132899e+00
28,0.9798,4.682756e+00
28,0.9899,3.128245e+00
28,1.0000,3.916042e+00
29,0.0000,3.889646e+00
29,0.0101,4.084131e+00
29,0.0202,4.035629e+00
29,0.0303,4.082166e+00
29,0.0404,4.002953e+00
29,0.0505,4.341342e+00
29,0.0606,3.607007e+00
29,0.0707,4.014274e+00
29,0.0808,3.941323e+00
29,0.0909,3.318737e+00
29,0.1010,3.947751e+00
29,0.1111,4.180327e+00
29,0.1212,3.950585e+00
29,0.1313,3.913241e+00
29,0.1414,4.244857e+00
29,0.1515,4.009544e+00
29,0.1616,4.487367e+00
29,0.1717,3.967683e+00
29,0.1818,3.873356e+00
29,0.1919,4.711802e+00
29,0.2020,3.829398e+00
29,0.2121,3.784208e+00
29,0.2222,4.027378e+00
29,0.2323,3.680946e+00
29,0.2424,3.918561e+00
29,0.2525,3.879999e+00
29,0.2626,4.155140e+00
29,0.2727,3.919838e+00
29,0.2828,3.780762e+00
29,0.2929,2.928337e+00
29,0.3030,4.037096e+00
29,0.3131,3.866509e+00
29,0.3232,3.828275e+00
29,0.3333,2.973539e+00
29,0.3434,4.030124e+00
29,0.3535,4.136187e+00
29,0.3636,3.867065e+00
29,0.3737,3.526300e+00
29,0.3838,3.831174e+00
29,0.3939,3.930021e+00
29,0.4040,4.090079e+00
29,0.4141,3.777716e+00
29,0.4242,3.930579e+00
29,0.4343,3.928683e+00
29,0.4444,4.106603e+00
29,0.4545,3.826538e+00
29,0.4646,3.206159e+00
29,0.4747,3.659999e+00
29,0.4848,3.801784e+00
29,0.4949,3.868395e+00
29,0.5051,3.981280e+00
29,0.5152,3.963701e+00
29,0.5253,4.100592e+00
29,0.5354,3.969067e+00
29,0.5455,4.108726e+00
29,0.5556,3.219843e+00
29,0.5657,4.020682e+00
29,0.5758,3.812081e+00
29,0.5859,4.839500e+00
29,0.5960,3.876684e+00
29,0.6061,3.623732e+00
29,0.6162,4.075545e+00
29,0.6263,3.518644e+00
29,0.6364,3.490747e+00
29,0.6465,3.888940e+00
29,0.6566,4.127079e+00
29,0.6667,3.806805e+00
29,0.6768,4.032589e+00
29,0.6869,4.191732e+00
29,0.6970,3.701248e+00
29,0.7071,3.761458e+00
29,0.7172,3.923802e+00
29,0.7273,3.340675e+00
29,0.7374,3.990694e+00
29,0.7475,4.125941e+00
29,0.7576,3.211972e+00
29,0.7677,2.663905e+00
29,0.7778,4.158939e+00
29,0.7879,4.078758e+00
29,0.7980,3.234934e+00
29,0.8081,3.321374e+00
29,0.8182,4.096228e+00
29,0.8283,3.982942e+00
29,0.8384,3.161772e+00
29,0.8485,3.983234e+00
29,0.8586,3.935820e+00
29,0.8687,3.952725e+00
29,0.8788,3.275478e+00
29,0.8889,3.979484e+00
29,0.8990,3.968116e+00
29,0.9091,3.885204e+00
29,0.9192,3.832140e+00
29,0.9293,4.065932e+00
29,0.9394,3.973772e+00
29,0.9495,3.877798e+00
29,0.9596,4.182690e+00
29,0.9697,3.867386e+00
29,0.9798,3.911367e+00
29,0.9899,4.168053e+00
29,1.0000,4.331216e+00
30,0.0000,3.806843e+00
30,0.0101,4.388665e+00
30,0.0202,4.090689e+00
30,0.0303,3.991823e+00
30,0.0404,3.726209e+00
30,0.0505,3.493505e+00
30,0.0606,3.269254e+00
30,0.0707,4.348319e+00
30,0.0808,3.999679e+00
30,0.0909,4.234360e+00
30,0.1010,3.484568e+00
30,0.1111,4.086336e+00
30,0.1212,3.725448e+00
30,0.1313,3.997019e+00
30,0.1414,4.003643e+00
30,0.1515,4.028542e+00
30,0.1616,3.958178e+00
30,0.1717,3.440822e+00
30,0.1818,3.860829e+00
30,0.1919,4.201835e+00
30,0.2020,3.902546e+00
30,0.2121,3.959803e+00
30,0.2222,3.956612e+00
30,0.2323,3.413155e+00
30,0.2424,4.160513e+00
30,0.2525,3.715024e+00
30,0.2626,4.091388e+00
30,0.2727,4.145642e+00
30,0.2828,4.082732e+00
30,0.2929,3.985074e+00
30,0.3030,3.959915e+00
30,0.3131,3.879881e+00
30,0.3232,3.953171e+00
30,0.3333,3.176674e+00
30,0.3434,3.234602e+00
30,0.3535,4.001943e+00
30,0.3636,3.519567e+00
30,0.3737,3.681155e+00
30,0.3838,3.228641e+00
30,0.3939,4.104688e+00
30,0.4040,3.915118e+00
30,0.4141,4.049999e+00
30,0.4242,4.529783e+00
30,0.4343,4.045328e+00
30,0.4444,4.058726e+00
30,0.4545,4.107545e+00
30,0.4646,4.074725e+00
30,0.4747,4.005146e+00
30,0.4848,3.795291e+00
30,0.4949,4.153971e+00
30,0.5051,3.799223e+00
30,0.5152,3.957485e+00
30,0.5253,3.788447e+00
30,0.5354,4.169990e+00
30,0.5455,3.977125e+00
30,0.5556,3.983305e+00
30,0.5657,3.688234e+00
30,0.5758,3.927122e+00
30,0.5859,3.786875e+00
30,0.5960,4.062048e+00
30,0.6061,3.796665e+00
30,0.6162,3.724221e+00
30,0.6263,3.841429e+00
30,0.6364,3.997124e+00
30,0.6465,3.995185e+00
30,0.6566,4.028215e+00
30,0.6667,3.830589e+00
30,0.6768,4.177312e+00
30,0.6869,4.017082e+00
30,0.6970,3.849003e+00
30,0.7071,3.976029e+00
30,0.7172,3.981711e+00
30,0.7273,3.961367e+00
30,0.7374,4.039558e+00
30,0.7475,4.276343e+00
30,0.7576,3.805128e+00
30,0.7677,3.956991e+00
30,0.7778,4.137361e+00
30,0.7879,3.951967e+00
30,0.7980,3.695090e+00
30,0.8081,3.793749e+00
30,0.8182,3.278552e+00
30,0.8283,3.942161e+00
30,0.8384,4.024519e+00
30,0.8485,3.979933e+00
30,0.8586,4.032927e+00
30,0.8687,3.934774e+00
30,0.8788,3.772546e+00
30,0.8889,3.904242e+00
30,0.8990,3.912695e+00
30,0.9091,4.204270e+00
30,0.9192,3.968082e+00
30,0.9293,3.871636e+00
30,0.9394,3.669953e+00
30,0.9495,3.957769e+00
30,0.9596,3.711948e+00
30,0.9697,3.882236e+00
30,0.9798,4.080906e+00
30,0.9899,3.924290e+00
30,1.0000,3.915354e+00
31,0.0000,3.919312e+00
31,0.0101,3.668520e+00
31,0.0202,4.013001e+00
31,0.0303,4.007342e+00
31,0.0404,3.996436e+00
31,0.0505,3.830280e+00
31,0.0606,3.979852e+00
31,0.0707,3.705471e+00
31,0.0808,4.080131e+00
31,0.0909,3.713811e+00
31,0.1010,3.835845e+00
31,0.1111,3.249792e+00
31,0.1212,3.228431e+00
31,0.1313,4.728902e+00
31,0.1414,4.098099e+00
31,0.1515,4.037498e+00
31,0.1616,3.849174e+00
31,0.1717,3.935778e+00
31,0.1818,3.913483e+00
31,0.1919,4.040174e+00
31,0.2020,3.991040e+00
31,0.2121,4.046037e+00
31,0.2222,3.232304e+00
31,0.2323,3.235181e+00
31,0.2424,3.901778e+00
31,0.2525,3.787232e+00
31,0.2626,3.815098e+00
31,0.2727,3.949811e+00
31,0.2828,3.834717e+00
31,0.2929,3.764575e+00
31,0.3030,4.099011e+00
31,0.3131,3.899065e+00
31,0.3232,3.239132e+00
31,0.3333,4.128960e+00
31,0.3434,4.285955e+00
31,0.3535,3.911836e+00
31,0.3636,3.894731e+00
31,0.3737,3.970263e+00
31,0.3838,3.921044e+00
31,0.3939,4.040324e+00
31,0.4040,3.400997e+00
31,0.4141,4.026256e+00
31,0.4242,3.082507e+00
31,0.4343,3.975723e+00
31,0.4444,3.990577e+00
31,0.4545,3.986320e+00
31,0.4646,3.980817e+00
31,0.4747,3.853519e+00
31,0.4848,2.570709e+00
31,0.4949,3.925453e+00
31,0.5051,3.849586e+00
31,0.5152,3.987222e+00
31,0.5253,4.226242e+00
31,0.5354,4.061289e+00
31,0.5455,3.742930e+00
31,0.5556,3.993260e+00
31,0.5657,4.492506e+00
31,0.5758,3.946936e+00
31,0.5859,3.936451e+00
31,0.5960,3.931976e+00
31,0.6061,3.932635e+00
31,0.6162,3.960682e+00
31,0.6263,3.730629e+00
31,0.6364,4.319658e+00
31,0.6465,4.210012e+00
31,0.6566,3.905794e+00
31,0.6667,3.375916e+00
31,0.6768,4.028380e+00
31,0.6869,4.337221e+00
31,0.6970,3.611827e+00
31,0.7071,3.985165e+00
31,0.7172,3.266212e+00
31,0.7273,3.229373e+00
31,0.7374,4.003851e+00
31,0.7475,4.029199e+00
31,0.7576,3.859369e+00
31,0.7677,4.092344e+00
31,0.7778,4.794066e+00
31,0.7879,3.710076e+00
31,0.7980,3.992379e+00
31,0.8081,3.932953e+00
31,0.8182,3.906229e+00
31,0.8283,3.877307e+00
31,0.8384,3.869050e+00
31,0.8485,3.948411e+00
31,0.8586,3.957212e+00
31,0.8687,3.939851e+00
31,0.8788,4.175567e+00
31,0.8889,4.136982e+00
31,0.8990,3.737894e+00
31,0.9091,3.863974e+00
31,0.9192,3.226526e+00
31,0.9293,3.217792e+00
31,0.9394,3.891557e+00
31,0.9495,4.073237e+00
31,0.9596,4.005047e+00
31,0.9697,3.350717e+00
31,0.9798,3.877410e+00
31,0.9899,4.065255e+00
31,1.0000,4.011857e+00
32,0.0000,4.030407e+00
32,0.0101,4.016589e+00
32,0.0202,3.952722e+00
32,0.0303,3.815868e+00
32,0.0404,3.807556e+00
32,0.0505,3.979161e+00
32,0.0606,3.837830e+00
32,0.0707,4.131444e+00
32,0.0808,3.923018e+00
32,0.0909,4.000281e+00
32,0.1010,3.883759e+00
32,0.1111,3.983835e+00
32,0.1212,3.825204e+00
32,0.1313,4.045084e+00
32,0.1414,4.143392e+00
32,0.1515,3.936255e+00
32,0.1616,3.935031e+00
32,0.1717,3.940985e+00
32,0.1818,4.009430e+00
32,0.1919,3.955993e+00
32,0.2020,4.013102e+00
32,0.2121,3.807428e+00
32,0.2222,4.116361e+00
32,0.2323,3.881293e+00
32,0.2424,4.007935e+00
32,0.2525,3.202455e+00
32,0.2626,3.907356e+00
32,0.2727,3.831699e+00
32,0.2828,3.967468e+00
32,0.2929,3.980467e+00
32,0.3030,4.128582e+00
32,0.3131,3.602420e+00
32,0.3232,3.804370e+00
32,0.3333,4.143521e+00
32,0.3434,3.843299e+00
32,0.3535,3.888744e+00
32,0.3636,3.983415e+00
32,0.3737,3.813765e+00
32,0.3838,4.124002e+00
32,0.3939,4.027631e+00
32,0.4040,3.347222e+00
32,0.4141,3.931994e+00
32,0.4242,4.066732e+00
32,0.4343,3.849972e+00
32,0.4444,3.801842e+00
32,0.4545,4.038867e+00
32,0.4646,3.992156e+00
32,0.4747,4.172115e+00
32,0.4848,3.505315e+00
32,0.4949,4.091730e+00
32,0.5051,3.970910e+00
32,0.5152,3.605807e+00
32,0.5253,3.177492e+00
32,0.5354,3.987286e+00
32,0.5455,4.013556e+00
32,0.5556,3.817090e+00
32,0.5657,3.925694e+00
32,0.5758,3.169907e+00
32,0.5859,3.997363e+00
32,0.5960,3.864462e+00
32,0.6061,4.032136e+00
32,0.6162,3.777586e+00
32,0.6263,3.866939e+00
32,0.6364,3.879281e+00
32,0.6465,3.958802e+00
32,0.6566,3.642727e+00
32,0.6667,3.782165e+00
32,0.6768,3.986208e+00
32,0.6869,3.984597e+00
32,0.6970,3.230233e+00
32,0.7071,3.741827e+00
32,0.7172,3.882442e+00
32,0.7273,3.904997e+00
32,0.7374,3.841554e+00
32,0.7475,3.855336e+00
32,0.7576,3.855048e+00
32,0.7677,3.983196e+00
32,0.7778,3.813529e+00
32,0.7879,4.167865e+00
32,0.7980,3.961305e+00
32,0.8081,4.140217e+00
32,0.8182,4.010018e+00
32,0.8283,3.901869e+00
32,0.8384,3.872348e+00
32,0.8485,3.874895e+00
32,0.8586,3.622178e+00
32,0.8687,3.734092e+00
32,0.8788,4.020639e+00
32,0.8889,3.924750e+00
32,0.8990,3.864591e+00
32,0.9091,3.339261e+00
32,0.9192,3.916298e+00
32,0.9293,3.973100e+00
32,0.9394,4.085862e+00
32,0.9495,3.851069e+00
32,0.9596,4.053580e+00
32,0.9697,4.041636e+00
32,0.9798,3.671338e+00
32,0.9899,4.032487e+00
32,1.0000,4.020037e+00
33,0.0000,4.059992e+00
33,0.0101,3.906740e+00
33,0.0202,3.830221e+00
33,0.0303,3.935901e+00
33,0.0404,3.932767e+00
33,0.0505,4.166184e+00
33,0.0606,3.440591e+00
33,0.0707,3.848684e+00
33,0.0808,3.810277e+00
33,0.0909,3.928774e+00
33,0.1010,3.694947e+00
33,0.1111,3.785528e+00
33,0.1212,3.999087e+00
33,0.1313,3.831042e+00
33,0.1414,3.345919e+00
33,0.1515,4.180035e+00
33,0.1616,3.247782e+00
33,0.1717,3.847828e+00
33,0.1818,4.222606e+00
33,0.1919,4.012481e+00
33,0.2020,3.780594e+00
33,0.2121,3.966956e+00
33,0.2222,3.991312e+00
33,0.2323,3.906720e+00
33,0.2424,4.116295e+00
33,0.2525,3.988700e+00
33,0.2626,3.630813e+00
33,0.2727,3.190050e+00
33,0.2828,4.099864e+00
33,0.2929,3.928378e+00
33,0.3030,3.787464e+00
33,0.3131,3.630473e+00
33,0.3232,4.151996e+00
33,0.3333,4.118309e+00
33,0.3434,3.675950e+00
33,0.3535,2.987421e+00
33,0.3636,4.097004e+00
33,0.3737,3.811845e+00
33,0.3838,3.090778e+00
33,0.3939,3.739491e+00
33,0.4040,3.704000e+00
33,0.4141,3.864257e+00
33,0.4242,3.216603e+00
33,0.4343,3.923297e+00
33,0.4444,3.920194e+00
33,0.4545,4.025211e+00
33,0.4646,4.016574e+00
33,0.4747,4.360953e+00
33,0.4848,3.710360e+00
33,0.4949,3.516565e+00
33,0.5051,3.951157e+00
33,0.5152,4.086052e+00
33,0.5253,4.079857e+00
33,0.5354,3.983341e+00
33,0.5455,4.185945e+00
33,0.5556,3.798161e+00
33,0.5657,3.849187e+00
33,0.5758,3.562166e+00
33,0.5859,3.433780e+00
33,0.5960,3.877943e+00
33,0.6061,4.027299e+00
33,0.6162,4.084589e+00
33,0.6263,3.218776e+00
33,0.6364,4.012902e+00
33,0.6465,3.982236e+00
33,0.6566,4.044381e+00
33,0.6667,3.879556e+00
33,0.6768,4.081057e+00
33,0.6869,3.812765e+00
33,0.6970,4.140381e+00
33,0.7071,4.122191e+00
33,0.7172,3.887165e+00
33,0.7273,3.872640e+00
33,0.7374,4.482760e+00
33,0.7475,3.977481e+00
33,0.7576,4.133289e+00
33,0.7677,3.933858e+00
33,0.7778,3.861402e+00
33,0.7879,3.948885e+00
33,0.7980,3.577690e+00
33,0.8081,3.868953e+00
33,0.8182,4.057106e+00
33,0.8283,3.966266e+00
33,0.8384,3.700389e+00
33,0.8485,3.817688e+00
33,0.8586,4.064967e+00
33,0.8687,3.234625e+00
33,0.8788,3.836016e+00
33,0.8889,3.998203e+00
33,0.8990,3.988265e+00
33,0.9091,3.934140e+00
33,0.9192,3.925723e+00
33,0.9293,3.945472e+00
33,0.9394,3.880084e+00
33,0.9495,4.042639e+00
33,0.9596,3.704385e+00
33,0.9697,3.953188e+00
33,0.9798,3.996955e+00
33,0.9899,3.512683e+00
33,1.0000,3.881012e+00
34,0.0000,3.944931e+00
34,0.0101,3.998124e+00
34,0.0202,3.847338e+00
34,0.0303,3.817694e+00
34,0.0404,3.900023e+00
34,0.0505,4.009760e+00
34,0.0606,3.889489e+00
34,0.0707,3.844727e+00
34,0.0808,4.027909e+00
34,0.0909,4.024008e+00
34,0.1010,4.089266e+00
34,0.1111,3.862782e+00
34,0.1212,4.043206e+00
34,0.1313,3.923705e+00
34,0.1414,3.784178e+00
34,0.1515,3.791375e+00
34,0.1616,4.007209e+00
34,0.1717,3.986506e+00
34,0.1818,3.990589e+00
34,0.1919,3.388182e+00
34,0.2020,2.828420e+00
34,0.2121,4.296417e+00
34,0.2222,3.733668e+00
34,0.2323,3.666855e+00
34,0.2424,3.771746e+00
34,0.2525,4.001429e+00
34,0.2626,3.970132e+00
34,0.2727,3.914793e+00
34,0.2828,3.932384e+00
34,0.2929,4.053275e+00
34,0.3030,4.095432e+00
34,0.3131,4.630461e+00
34,0.3232,3.865784e+00
34,0.3333,3.766497e+00
34,0.3434,3.897870e+00
34,0.3535,3.671375e+00
34,0.3636,3.820470e+00
34,0.3737,3.951551e+00
34,0.3838,3.819761e+00
34,0.3939,3.912600e+00
34,0.4040,3.835737e+00
34,0.4141,3.981105e+00
34,0.4242,3.793003e+00
34,0.4343,4.187744e+00
34,0.4444,3.974009e+00
34,0.4545,4.088711e+00
34,0.4646,3.159895e+00
34,0.4747,3.714413e+00
34,0.4848,3.977588e+00
34,0.4949,4.003427e+00
34,0.5051,3.978944e+00
34,0.5152,3.980251e+00
34,0.5253,4.192278e+00
34,0.5354,3.823031e+00
34,0.5455,3.935151e+00
34,0.5556,3.890152e+00
34,0.5657,3.943964e+00
34,0.5758,3.746070e+00
34,0.5859,4.072589e+00
34,0.5960,4.017761e+00
34,0.6061,3.938818e+00
34,0.6162,4.006351e+00
34,0.6263,3.821723e+00
34,0.6364,3.863591e+00
34,0.6465,3.721001e+00
34,0.6566,3.956288e+00
34,0.6667,3.858488e+00
34,0.6768,4.011553e+00
34,0.6869,3.984019e+00
34,0.6970,3.415543e+00
34,0.7071,3.542829e+00
34,0.7172,4.246799e+00
34,0.7273,3.222870e+00
34,0.7374,3.169026e+00
34,0.7475,3.863451e+00
34,0.7576,4.140538e+00
34,0.7677,3.733731e+00
34,0.7778,4.052553e+00
34,0.7879,3.896999e+00
34,0.7980,3.911078e+00
34,0.8081,3.808197e+00
34,0.8182,3.875672e+00
34,0.8283,3.629278e+00
34,0.8384,3.955552e+00
34,0.8485,3.445139e+00
34,0.8586,4.135536e+00
34,0.8687,3.595058e+00
34,0.8788,3.969419e+00
34,0.8889,4.224937e+00
34,0.8990,4.338381e+00
34,0.9091,4.004451e+00
34,0.9192,3.402451e+00
34,0.9293,3.789419e+00
34,0.9394,3.851648e+00
34,0.9495,4.142868e+00
34,0.9596,4.033535e+00
34,0.9697,3.853672e+00
34,0.9798,4.072261e+00
34,0.9899,3.938768e+00
34,1.0000,3.722813e+00
35,0.0000,4.036910e+00
35,0.0101,4.127321e+00
35,0.0202,3.919130e+00
35,0.0303,4.105142e+00
35,0.0404,3.177539e+00
35,0.0505,3.746204e+00
35,0.0606,4.068341e+00
35,0.0707,3.335625e+00
35,0.0808,3.905856e+00
35,0.0909,3.867633e+00
35,0.1010,3.773981e+00
35,0.1111,3.951195e+00
35,0.1212,3.915207e+00
35,0.1313,3.871460e+00
35,0.1414,3.303783e+00
35,0.1515,3.757049e+00
35,0.1616,3.783513e+00
35,0.1717,3.841108e+00
35,0.1818,3.981733e+00
35,0.1919,3.912152e+00
35,0.2020,3.547467e+00
35,0.2121,3.515011e+00
35,0.2222,3.837482e+00
35,0.2323,3.195881e+00
35,0.2424,4.178078e+00
35,0.2525,3.950627e+00
35,0.2626,3.683902e+00
35,0.2727,4.111044e+00
35,0.2828,3.477997e+00
35,0.2929,3.857901e+00
35,0.3030,3.245238e+00
35,0.3131,4.006733e+00
35,0.3232,4.053303e+00
35,0.3333,3.717997e+00
35,0.3434,2.185249e+00
35,0.3535,3.923897e+00
35,0.3636,3.901371e+00
35,0.3737,3.658561e+00
35,0.3838,3.799027e+00
35,0.3939,3.774289e+00
35,0.4040,4.148956e+00
35,0.4141,4.074290e+00
35,0.4242,3.991623e+00
35,0.4343,4.052329e+00
35,0.4444,3.790943e+00
35,0.4545,3.724707e+00
35,0.4646,3.941620e+00
35,0.4747,3.748269e+00
35,0.4848,3.452890e+00
35,0.4949,3.217997e+00
35,0.5051,3.973624e+00
35,0.5152,3.979450e+00
35,0.5253,3.842874e+00
35,0.5354,3.984442e+00
35,0.5455,3.992816e+00
35,0.5556,3.988203e+00
35,0.5657,3.926790e+00
35,0.5758,4.009276e+00
35,0.5859,4.037155e+00
35,0.5960,2.489443e+00
35,0.6061,4.100135e+00
35,0.6162,3.858166e+00
35,0.6263,3.989356e+00
35,0.6364,3.181538e+00
35,0.6465,3.738687e+00
35,0.6566,3.623742e+00
35,0.6667,3.970201e+00
35,0.6768,4.122962e+00
35,0.6869,4.017326e+00
35,0.6970,3.971902e+00
35,0.7071,3.176804e+00
35,0.7172,3.930961e+00
35,0.7273,3.776097e+00
35,0.7374,3.989862e+00
